instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.9071,﻿station,[Unnamed Institution],English,"﻿the cornerstone was laid May 5th, 1839",﻿Soulard's addition,,,,﻿St. Louis,,﻿MO,,,,,,,,,,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148_03,﻿chapel,﻿St. Francis Xavier,﻿at the University Farm,﻿Sermon in English,,,,,﻿St. Louis,,﻿MO,,38.636426,-90.234225,,,,﻿joh_schoenmakers_001,﻿Rev.,﻿John Schoenmakers,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0037,﻿church,﻿St. Joseph's,﻿Sermon Every Sunday in English and occasionally in German,"﻿The present church being too small for the congregation, a more spacious stone building has been erected, but is not yet completed",,,,﻿Perry County,,﻿Apple Creek,﻿MO,﻿MO,37.613393,-89.751423,,,,﻿mic_domenach_901,﻿Rev.,﻿Michael Domenach,,,,,,,,1840,﻿https://www.archstl.org/parish/st-joseph-apple-creek/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,37.727024,-89.889841,,,,﻿joh_timon_001,﻿Very Rev.,﻿John Timon,﻿C. M.,,﻿and other clergy of the Seminary,,,,,1840,﻿Likely the church at St. Mary's College,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,37.727024,-89.889841,,,,﻿jos_paquin_901,﻿Rev.,﻿Joseph Paquin,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,37.727024,-89.889841,,,,﻿p_doutreluigne_001,﻿Rev.,﻿Peter Doutreluigne,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿church,﻿St. Mary's,﻿Sermon every Sunday in English,"﻿The magnificent church, having besides the great altar, six others in as many side-chapels, was consecrated on the 29th October, 1837.",,,﻿Perry County,,﻿Barrens,,﻿MO,,37.727024,-89.889841,,,,﻿hec_figari_901,﻿Rev.,﻿Hector Figari,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9056,﻿church,﻿Conception of the B. V. Mary,English,,,﻿Bois Brulé Bottom,﻿Perry County,,,,﻿MO,,,,,﻿visited by the Reverend gentlemen of the Seminary,,,,,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0046,﻿church,﻿St. Vincent of Paul,﻿Sermon in English,"﻿The Church, a stone edifice, 70 by 36 feet, was consecrated on the 21st of July, 1839.",﻿Brazeau Settlement,,﻿Cape Girardeau County,,﻿Cape Girardeau,,﻿MO,,37.300782,-89.519161,,﻿visited by the Reverend gentlemen of the Seminary,,﻿joh_brands_901,﻿Rev.,﻿John Brands,,,﻿assisted by two other clergymen,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9058,﻿station,[Unnamed Institution],English,,,,,,﻿Commerce,,﻿MO,,,,,﻿visited by Rev. John Brands,,﻿joh_brands_901,﻿Rev.,﻿John Brands,﻿C. M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9059,﻿station,[Unnamed Institution],English,,,,,,﻿Jackson,,﻿MO,,,,,﻿visited by Rev. John Brands,,﻿joh_brands_901,﻿Rev.,﻿John Brands,﻿C. M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000,﻿church,﻿Our Lady of Mount Carmel,﻿Sermon in French and occasionally English,,,,﻿St. Louis County,﻿St. Louis County,﻿Carondelet,﻿St. Louis,﻿MO,﻿MO,38.557901,-90.249981,,,,﻿e_saulnier_001,﻿Rev.,﻿Edmund Saulnier,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9001,﻿church,﻿St. Peter's,﻿Sermon in English and German,,,,﻿St. Charles County,﻿St. Charles County,﻿Dardennes,﻿Dardenne Prairie,﻿MO,﻿MO,38.757652,-90.743989,,,,﻿chr_walter_901,﻿Rev.,﻿Christian Walter,﻿S.J.,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Dardenne_Prairie,_Missouri ; https://genealogytrails.com/mo/stcharles/hist_towns.htm ; These sources say that the present church did not open until 1880, so it is hard to say where this church actually was",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9033,﻿station,[Unnamed Institution],English,,,,,,﻿Manchester,,﻿MO,,,,,,﻿visited by Rev. Christian Walter S.J.,﻿chr_walter_901,﻿Rev.,﻿Christian Walter,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9048,﻿station,[Unnamed Institution],English,,,,,,﻿Merimac,,﻿MO,,,,,,﻿visited by Rev. Christian Walter S.J.,﻿chr_walter_901,﻿Rev.,﻿Christian Walter,﻿S.J.,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Meramec_Township,_Franklin_County,_Missouri ; likely another spelling for this location?",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062,﻿church,﻿St. Ferdinand's,﻿Sermon in English and French,,,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.80672647,-90.35444261,,,,﻿joh_l_gleizal_901,﻿Rev.,﻿J. L. Gleizel,﻿S.J.,,,,,,,1840,﻿https://www.stferdinandstl.org/history,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149_02,﻿chapel,﻿Chapel of St. Stanislas,﻿Sermon in English,,﻿at the Novitiate of the Society of Jesus two miles from Florissant,,,,,﻿Florissant,﻿MO,﻿MO,,,,,,﻿p_devos_902,﻿Rev.,﻿P. Devos,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0066,﻿church,﻿St. Michael's,﻿Sermon in French and English,,,,﻿Madison County,﻿Madison County,﻿Frederick Town,﻿Fredericktown,﻿MO,﻿MO,37.560051,-90.298884,,,,﻿fra_cellini_901,﻿Rev.,﻿F. Cellini,,,,,,,,1840,﻿https://stmichaelfredericktown.com/history,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9002,﻿church,﻿St. Peter's Church,﻿Sermon in English,,﻿Gravois Settlement,,﻿St. Louis County,﻿Morgan County,,﻿Gravois Mill,﻿MO,﻿MO,38.309188,-92.822737,,﻿visited once a month by clergymen from St. Louis,,,,,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0103,﻿church,﻿St. John the Baptist,"﻿Sermon in French, English and German",,,,,﻿New Madrid County,﻿New Madrid,﻿New Madrid,﻿MO,﻿MO,36.587543,-89.528807,,,,﻿amb_heim_901,﻿Rev.,﻿Ambrose Heim,,,,,,,,1840,"﻿https://icnewmadrid.com/church-history ; 1833 almanac mentions no name for the church, but the 1860s/70s almanacs mention a St. John. The church site says that said church(es) came after the war. This means that this one in the 1833 almanac is likely the precursor.",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9060,﻿station,[Unnamed Institution],English,,﻿Portage,,,,,,﻿MO,,,,,,﻿attended by Rev. Ambrose Heim,﻿amb_heim_901,﻿Rev.,﻿Ambrose Heim,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0106,﻿church,﻿St. Joachim,﻿Sermon in French and English,,,,﻿Washington County,﻿Washington County,﻿Old Mines,﻿Cadet,﻿MO,﻿MO,38.016102,-90.756736,,,,﻿bar_rolando_901,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,﻿http://www.oldmines.org/church.html ; https://stjoachim.org/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0120,﻿church,﻿St. Stephen's Church,English,,,,﻿Washington County,,﻿Richmond,,﻿MO,,38.16062,-90.827995,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",﻿bar_rolando_901,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9072,﻿station,[Unnamed Institution],English,,﻿Grand Rivière,,,,,,﻿MO,,,,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",﻿bar_rolando_901,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9049,﻿station,[Unnamed Institution],English,,﻿Vallee's Mines,,,,,,﻿MO,,38.041944,-90.499722,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",﻿bar_rolando_901,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,"﻿http://www.vallesmines.com/ ; https://en.wikipedia.org/wiki/Valles_Mines,_Missouri ; likely a different spelling of this location",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0114,﻿church,﻿St. Francis of Assisium,﻿Sermon in French and English,,,,﻿St. Charles County,﻿St. Charles County,﻿Portage des Sioux,﻿Portage des Sioux,﻿MO,﻿MO,38.925637,-90.344537,,,,﻿jud_f_van-assche_001,﻿Rev.,﻿Judochus Vanassche,,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Portage_Des_Sioux,_Missouri",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0115,﻿church,﻿St. James,﻿Sermon in English,,,,,﻿Washington County,﻿Potosi,﻿Potosi,﻿MO,﻿MO,37.93719,-90.786322,,,,﻿l_tucker_001,﻿Rev.,﻿Lewis Tucker,,,,,,,,1840,﻿https://www.mindat.org/photo-1373569.html ; https://www.stjames-potosi.org/our-parish/parish-history,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9050,﻿station,[Unnamed Institution],English,,﻿Obuchon's Settlement,,,,,,﻿MO,,,,,,﻿attended by Rev. L. Tucker,﻿l_tucker_001,﻿Rev.,﻿L. Tucker,,,,,,,,1840,﻿https://stlgs.org/research-2/community/st-louis-biographies/joseph-aubuchon-1770-1855,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9051,﻿station,[Unnamed Institution],English,,﻿Timmer's Settlement,,,,,,﻿MO,,,,,,﻿attended by Rev. L. Tucker,﻿l_tucker_001,﻿Rev.,﻿L. Tucker,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0067,﻿church,﻿St. Ann's,﻿Sermon in French and English,,﻿Little Canada,,﻿St. Francis County,,,,﻿MO,,,,,,﻿[visited by] Rev. Hypolitus Gandolfo from St. Genevieve,﻿hip_gandolfo_901,﻿Rev.,﻿Hypolitus Gandolfo,,,,,,,,1840,﻿https://www.hmdb.org/m.asp?m=229207,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0135,﻿church,﻿St. Paul's,﻿Sermon in English,,,,﻿Ralls County,﻿Ralls County,﻿Salt River,﻿Center,﻿MO,﻿MO,39.502497,-91.606182,,,,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,"﻿Source says the present church was built in 1860, but it stands to reason that if the record goes back this far, another structure stood here before the one still standing. Same name, same location: https://en.wikipedia.org/wiki/St._Paul_Catholic_Church_(Center,_Missouri)",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9052,﻿station,﻿St. Mark's,English,,,,﻿Ralls County,,﻿Cincinnati,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9024,﻿station,﻿St. Simeon's,English,,,,﻿Lincoln County,,﻿Louisville,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9061,﻿station,[Unnamed Institution],English,,﻿Pinno Creek,,﻿Pike County,,,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9025,﻿church,﻿St. Stephen,English,,﻿Indian Creek,,﻿Monroe County,,,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9027,﻿station,[Unnamed Institution],English,,﻿Wyaconda River,,﻿Lewis and Clark County,,,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9062,﻿station,[Unnamed Institution],English,,﻿Cedar Creek,,,,,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9063,﻿station,[Unnamed Institution],English,,,,﻿Clark's County,,﻿North Santa Fe,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9026,﻿station,[Unnamed Institution],English,,,,,﻿Marion County,﻿Marion City,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9053,﻿church,[Unnamed Institution],English,,﻿Half Indian Tract,,,,,,﻿MO,,,,,,﻿visited by Rev. Peter Lefevre,﻿p_lefevre_901,﻿Rev.,﻿Peter Lefevre,,,,,,,,1840,"﻿It seems like there was a large piece of land ""given"" (let's be real, handed over after being taken in the first place) to indigenous people. It made up parts of many midwestern states. The section that resided in Missouri apparently hugged the river. For more, see: https://amerisurv.com/2018/04/11/confusion-on-the-half-breed-tract-2/ ; https://www.metismuseum.ca/media/document.php/07236.The%20Osage%20Half.pdf ; https://en.wikipedia.org/wiki/Half-Breed_Tract",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136,﻿church,﻿St. Genevieve,"﻿Sermon in French, English and German",,,,,﻿Sainte Genevieve County,﻿St. Genevieve,﻿St. Genevieve,﻿MO,﻿MO,37.979125,-90.04695,,,,﻿f_x_dahmen_901,﻿Rev.,﻿F. X. Dahmen,﻿C.M.,,,,,,,1840,﻿https://www.stegenevieveparish.com/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136,﻿church,﻿St. Genevieve,"﻿Sermon in French, English and German",,,,,﻿Sainte Genevieve County,﻿St. Genevieve,﻿St. Genevieve,﻿MO,,37.979125,-90.04695,,,,﻿hip_gandolfo_901,﻿Rev.,﻿H. Gandolfo,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9073,﻿station,[Unnamed Institution],English,,﻿River of Aas,,,,,,﻿MO,,,,,,"﻿visited by Rev. F. X. Dahmen, C.M. and Rev. H. Gandolfo, C.M.",﻿f_x_dahmen_901,﻿Rev.,﻿F. X. Dahmen,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9073,﻿station,[Unnamed Institution],English,,﻿River of Aas,,,,,,﻿MO,,,,,,"﻿visited by Rev. F. X. Dahmen, C.M. and Rev. H. Gandolfo, C.M.",﻿hip_gandolfo_901,﻿Rev.,﻿H. Gandolfo,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9074,﻿station,[Unnamed Institution],English,,﻿Establishment,,,,,,﻿MO,,,,,,"﻿visited by Rev. F. X. Dahmen, C.M. and Rev. H. Gandolfo, C.M.",﻿f_x_dahmen_901,﻿Rev.,﻿F. X. Dahmen,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9074,﻿station,[Unnamed Institution],English,,﻿Establishment,,,,,,﻿MO,,,,,,"﻿visited by Rev. F. X. Dahmen, C.M. and Rev. H. Gandolfo, C.M.",﻿hip_gandolfo_901,﻿Rev.,﻿H. Gandolfo,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004,﻿church,﻿St. Charles,"﻿Sermon in English, French, and German",,,,﻿St. Charles County,﻿St. Charles,,,﻿MO,,38.786216,-90.480364,,,,﻿joh_b_smedts_901,﻿Rev.,﻿John Bapt. Smedts,﻿S.J.,,﻿and another father of the same society,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0146,﻿station,﻿St. Joseph's,English,,,,﻿Gasconade County,,﻿Westphalia,,﻿MO,,,,,,,﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,,,,,,,,1840,﻿https://www.stjosephwestphalia.org/history-and-photos.html,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9075,﻿station,[Unnamed Institution],English,,﻿French Village,,,,,,﻿MO,,,,,,,,,,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0080,﻿station,[Unnamed Institution],English,,,,,,﻿Jefferson City,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0040,﻿station,[Unnamed Institution],English,,﻿Bailey's Creek,,,,,,﻿MO,,38.385338,-91.909924,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9005,﻿station,[Unnamed Institution],English,,﻿Hancock Prairie,,,,,,﻿MO,﻿IL,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,﻿https://muse.jhu.edu/pub/187/oa_monograph/chapter/201462 ; seems like this area may have gone on to become illinois territory later on - and in the chicago diocese there's hancock county (seemingly a more developed version of Hancock Prairie),,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9064,﻿station,[Unnamed Institution],English,,,,,,﻿Portland,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9040,﻿station,[Unnamed Institution],English,,,,,,﻿Fulton,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9036,﻿station,[Unnamed Institution],English,,,,﻿Montgomery County,,﻿New Boston,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9037,﻿station,[Unnamed Institution],English,,,,﻿Boone County,,﻿Rocheport,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9038,﻿station,[Unnamed Institution],English,,,,﻿Franklin County,,﻿Fayette,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9047,﻿station,[Unnamed Institution],English,,,,,,﻿Mount Pleasant,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Mount_Pleasant,_Missouri",,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9041,﻿station,[Unnamed Institution],English,,﻿Lay Creek,,,,,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9065,﻿station,[Unnamed Institution],English,,﻿Bourbeuse,,,,,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,﻿https://en.wikipedia.org/wiki/Bourbeuse_River,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0054,﻿station,[Unnamed Institution],English,,,,,,﻿Columbia,,﻿MO,,,,,,"﻿visited by Rev. Ferdinand Helias, S.J.",﻿fer_helias_901,﻿Rev.,﻿Ferdinand Helias,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0144,﻿church,﻿St. Francis Borgia,﻿Sermon in German,,,,﻿Franklin County,,﻿Washington,,﻿MO,,,,,,,﻿jam_busschotts_001,﻿Rev.,﻿James G. Buschotts,﻿S.J.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9044,﻿station,[Unnamed Institution],English,,,,,,﻿Marthasville,,﻿MO,,38.630556,-91.058889,,,"﻿visited by Rev. James G. Buschotts, S.J.",﻿jam_busschotts_001,﻿Rev.,﻿James G. Buschotts,﻿S.J.,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Marthasville,_Missouri",,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0001,﻿church,﻿St. Mathias' Church,﻿Sermon in English,,,,,,﻿Alton,,,﻿IL,38.895385,-90.190202,,﻿visited once a month by the clergymen from Portage des Souix,,,,,,,,,,,,1840,﻿https://www.facebook.com/altonILsspp/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9005,﻿church,﻿St. Augustin,﻿Sermon in English,,﻿Hancock Prairie,,﻿Fulton County,,﻿St. Augustine's,,﻿IL,,,,,,﻿[visited] once a month [by] Rev. Timothy Conway,﻿tim_conway_901,﻿Rev.,﻿Timothy Conway,,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9009,﻿station,﻿Annunciation,﻿Sermon in English,,,,﻿Morgan County,,﻿Beardstown,,﻿IL,,38.376667,-88.058056,,,﻿visited once a month by the Rev. Blasius Raho,﻿bla_j_raho_901,﻿Rev.,﻿Blasius Raho,﻿C.M.,,,,,,,1840,,,,,﻿,﻿,﻿St. Louis,StLouis
