instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿alb.ny.0085,﻿church,﻿St. —,English,,,,﻿Cortland County,﻿Cortland County,﻿Cortland,﻿Cortland,﻿NY,,42.60626,-76.160041,,,,﻿edw_coleman_001,﻿Rev.,﻿Edward Coleman,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0086,﻿church,﻿St. —,English,,,,﻿Greene County,﻿Greene County,﻿Coxsackie,﻿Coxsackie,﻿NY,,42.353381,-73.804496,,,,﻿m_roche_001,﻿Rev.,﻿M. Roche,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0089,﻿church,[Unnamed Institution],English,,,,﻿Essex County,﻿Essex County,﻿Crownpoint,﻿Crown Point,﻿NY,,43.950335,-73.437067,﻿alb.ny.0226,﻿attended from Port Henry,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0093,﻿church,﻿St. Joseph's,English,,,,﻿Clinton County,﻿Clinton County,﻿Dannemora,﻿Dannemora,﻿NY,,44.72143,-73.723753,﻿alb.ny.0223,﻿attended from Plattsburgh,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0094,﻿church,﻿—,English,,,,﻿Lewis County,,﻿Daynesville,,﻿NY,,43.903192,-75.493234,﻿alb.ny.0088,﻿attended from Croghan,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0095,﻿church,﻿Church of the Holy Cross,English,,,,﻿Oneida County,﻿Oneida County,﻿Deerfield,﻿Deerfield,﻿NY,,43.189494,-75.142863,﻿alb.ny.0149,﻿attended from Ilion,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0098,﻿church,﻿St. Joseph's,English,,,,﻿Broome County,﻿Delaware County,﻿Deposit,﻿Deposit,﻿NY,,42.061667,-75.425408,,,,﻿c_griffith_001,﻿Rev.,﻿C. Griffith,﻿.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0099,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿Durhamville,﻿Durhamville,﻿NY,,43.122123,-75.670037,﻿alb.ny.0234,﻿attended from Rome,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0382,﻿church,[Unnamed Institution],English,,,,﻿Franklin County,﻿Clinton County,﻿Ellenburgh,﻿Ellenburg,﻿NY,,44.893889,-73.836667,﻿alb.ny.0065,﻿attended from Chateaugay,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0389,﻿church,[Unnamed Institution],English,,,,﻿Jefferson County,﻿Jefferson County,﻿Evans' Mills,,﻿NY,,44.088611,-75.807222,﻿alb.ny.0306,﻿attended from Cape Vincent,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0105,﻿church,[Unnamed Institution],English,,,,﻿Otsego County,﻿Otsego County,﻿Exeter,﻿Exeter,﻿NY,,42.791634,-75.084476,﻿alb.ny.0083,﻿attended from Cooperstown,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0390,﻿church,[Unnamed Institution],English,,,,,,﻿Fayette,,﻿NY,,42.85,-76.866667,﻿alb.ny.0062,﻿attended from Cazenovia,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0111,﻿church,[Unnamed Institution],English,,,,﻿Fulton County,,﻿Fish House,,﻿NY,,43.145837,-74.13016,﻿alb.ny.0022,﻿attended from Amsterdam,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0113,﻿church,﻿St. Mary's,English,,,,﻿Oneida County,﻿Oneida County,﻿Florence,﻿Florence,﻿NY,,43.438403,-75.749353,,,,﻿joh_ludden_001,﻿Rev.,﻿John Ludden,﻿.,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0114,﻿church,[Unnamed Institution],English,,,,﻿Montgomery County,﻿Montgomery County,﻿Fonda,﻿Fonda,﻿NY,,42.954518,-74.376524,﻿alb.ny.0022,﻿attended from Amsterdam,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0115,﻿church,[Unnamed Institution],English,,,,﻿Broome County,﻿Broome County,﻿Forks,﻿Chenango Forks?,﻿NY,,42.236664,-75.847795,﻿alb.ny.0039,﻿attended from —,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0116,﻿church,[Unnamed Institution],English,,,,﻿Washington County,﻿Washington County,﻿Fort Ann,﻿Fort Ann,﻿NY,,43.414245,-73.487696,﻿alb.ny.0178,﻿attended from Middle Granville.,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0117,﻿church,[Unnamed Institution],English,,,,﻿Franklin County,﻿Franklin County,﻿Fort Covington,﻿Fort Covington,﻿NY,,44.988444,-74.49651,﻿alb.ny.0142,﻿attended from Hogansburgh,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0118,﻿church,[Unnamed Institution],English,,,,﻿Washington County,﻿Washington County,﻿Fort Edward,﻿Fort Edward,﻿NY,,43.267018,-73.58456,﻿alb.ny.0129,﻿attended from Glenn's Falls,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0119,﻿church,[Unnamed Institution],English,,,,﻿Montgomery County,﻿Montgomery County,﻿Fort Plain,﻿Fort Plain,﻿NY,,42.931462,-74.622642,﻿alb.ny.0056,﻿attended from Canajoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0120,﻿church,[Unnamed Institution],English,,,,﻿Herkimer County,﻿Herkimer County,﻿Frankfort,﻿Frankfort,﻿NY,,43.038959,-75.070436,﻿alb.ny.0149,﻿attended from Ilion,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0121,﻿church,﻿St. Francis de Sales,English,,,,﻿Delaware County,﻿Delaware County,﻿French Settlement,﻿French Woods,﻿NY,,41.921448,-75.187535,,"﻿attended by Rev. Joseph Rush, Obernburgh",,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0122,﻿church,﻿—,English,,,,﻿Oswego County,﻿Oswego County,﻿Fulton,﻿Fulton,﻿NY,,43.322846,-76.417158,,,,﻿jam_smith_001,﻿Rev.,﻿James Smith,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0124,﻿church,﻿—,English,,,,﻿Saratoga County,﻿Saratoga County,﻿Galway,﻿Galway,﻿NY,,43.018686,-74.031516,﻿alb.ny.0245,﻿attended from Saratoga,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0125,﻿church,﻿St. —,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Geddes,﻿Geddes,﻿NY,,43.078744,-76.213147,,,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0126,﻿church,﻿St. Ambrose,English,,,,﻿Albany County,﻿Albany County,﻿Guilderland,﻿Guilderland,﻿NY,,42.704357,-73.911643,,,,﻿a_manahan_001,﻿Rev.,﻿A. Manahan,﻿D.D.,,﻿of Albany,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0127,﻿church,﻿St. —,English,,,,﻿Albany County,﻿Albany County,﻿Green Island,﻿Green Island,﻿NY,,42.657298,-73.751789,﻿alb.ny.0286,"﻿attended by Rev. Daniel O'Connell of St. Patrick's, West-Troy",,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0128,﻿church,﻿St. Mary's,English,﻿(new church begun),,,﻿Warren County,﻿Warren County,﻿Glenn's Falls,﻿Glens Falls,﻿NY,,43.309516,-73.644006,,,,﻿jam_mcdermot_001,﻿Rev.,﻿James McDermot,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0129,﻿church,﻿St. —,﻿French,,,,﻿Warren County,﻿Warren County,﻿Glenn's Falls,﻿Glens Falls,﻿NY,,43.309516,-73.644006,,,,﻿h_theberge_001,﻿Rev.,﻿H. Theberge,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0130,﻿church,[Unnamed Institution],English,,,,﻿St. Lawrence County,﻿St. Lawrence County,﻿Gouverneur,﻿Gouverneur,﻿NY,,44.336728,-75.462993,﻿alb.ny.0228,﻿attended from Potsdam,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0131,﻿church,﻿St. —,English,,,,﻿Washington County,﻿Washington County,﻿Granville,﻿Granville,﻿NY,,43.40785,-73.259553,,,,﻿h_b_hannett_001,﻿Rev.,﻿W. B. Hannett,,,﻿of Middle Granville,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0132,﻿church,[Unnamed Institution],English,,,,﻿Chenango County,﻿Chenango County,﻿Greene,﻿Greene,﻿NY,,42.329241,-75.769915,﻿alb.ny.0200,﻿attended from Norwich,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0133,﻿church,﻿—,English,,,,﻿Columbia County,,﻿Greenfield,,﻿NY,,42.314046,-73.745425,﻿alb.ny.0086,﻿attended from Coxsackie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0135,﻿church,[Unnamed Institution],English,,,,﻿Fulton County,﻿Fulton County,﻿Gloversville,﻿Gloversville,﻿NY,,43.052851,-74.343747,﻿alb.ny.0022,﻿attended from Amsterdam,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0136,﻿church,[Unnamed Institution],English,,,,,﻿Delaware County,﻿Hancock,﻿Hancock,﻿NY,,41.953975,-75.28045,,,,﻿c_griffith_001,﻿Rev.,﻿C. Griffith,,,"﻿of Deposit.  The other missions in Deleware Co., attended by",,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0138,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿Holland Patent,﻿Holland Patent,﻿NY,,43.241736,-75.256834,﻿alb.ny.0295,"﻿attended from St. John's Church, Utica.",,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0139,﻿church,[Unnamed Institution],English,,,,﻿Madison County,﻿Madison County,﻿Hamilton,﻿Hamilton,﻿NY,,42.827014,-75.544624,﻿alb.ny.0200,﻿attended from Norwich,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0140,﻿church,﻿St. Patrick's,English,,,,﻿Lewis County,﻿Lewis County,﻿Harrisburgh,﻿Harrisburg,﻿NY,,43.810902,-75.644084,,,,﻿n_u_herbst_001,﻿Rev.,﻿N. U. Herbst,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0141,﻿church,[Unnamed Institution],English,,,,﻿Herkimer County,﻿Herkimer County,﻿Herkimer,﻿Herkimer,﻿NY,,43.025626,-74.985989,﻿alb.ny.0149,﻿attended from Ilion,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0142,﻿church,﻿St. Mary's,English,,,,﻿Franklin County,﻿Franklin County,﻿Hogansburgh,﻿Hogansburg,﻿NY,,44.974303,-74.666788,,,,﻿jos_de-luca_001,﻿Rev.,﻿Joseph de Luca,﻿D.D.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0143,﻿church,﻿Immaculate Conception,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Hoosick Falls,﻿Hoosick Falls,﻿NY,,42.901189,-73.3515,﻿alb.ny.0159,﻿attended from Lansingburgh,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0144,﻿church,﻿St. Mary's,English,,,,﻿Columbia County,﻿Columbia County,﻿Hudson,﻿Hudson,﻿NY,,42.367876,-73.559413,,,,﻿jam_s_osullivan_001,﻿Rev.,﻿James S. O'Sullivan,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0145,﻿church,[Unnamed Institution],English,,,,﻿Greene County,﻿Greene County,﻿Hunter,﻿Hunter,﻿NY,,42.208611,-74.213889,﻿alb.ny.0060,﻿attended from Catskill,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0149,﻿church,[Unnamed Institution],English,,,,﻿Herkimer County,﻿Herkimer County,﻿Ilion,﻿Ilion,﻿NY,,43.01507,-75.035435,,,,﻿wil_howard_001,﻿Rev.,﻿William Howard,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0151,﻿church,[Unnamed Institution],English,,,,﻿Fulton County,﻿Fulton County,﻿Johnstown,﻿Johnstown,﻿NY,,43.00674,-74.367636,﻿alb.ny.0001,﻿attended from Albany,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0152,﻿church,[Unnamed Institution],English,,,,﻿Onondaga County,﻿Onondaga County,"﻿Jordan,",﻿Jordan,﻿NY,,43.065344,-76.472993,﻿alb.ny.0055,﻿attended from Camillus.,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0153,﻿church,[Unnamed Institution],English,,,,,,﻿Junction,,﻿NY,,43.01159,-76.457257,﻿alb.ny.0055,﻿attended from Camillus.,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0155,﻿church,﻿Immaculate Conception,English,,,,﻿Essex County,﻿Essex County,﻿Keeseville,﻿Keeseville,﻿NY,,44.505048,-73.480135,,,,﻿joh_mcdonald_001,﻿Rev.,﻿John McDonald,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0156,﻿church,﻿St. John the Baptist,English,,,,﻿Essex County,﻿Essex County,﻿Keeseville,﻿Keeseville,﻿NY,,44.505048,-73.480135,,,,﻿j_b_le-grand_001,﻿Rev. Mr.,﻿Legrand,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0158,﻿church,﻿St. John's,English,,,,﻿Jefferson County,﻿Jefferson County,﻿Lafargeville,﻿La Fargeville,﻿NY,,44.194773,-75.966051,﻿alb.ny.0072,﻿attended from Clayton,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0159,﻿church,﻿St. John the Baptist,English,,,,﻿Essex County,﻿Rensselaer County,﻿Lansingburgh,﻿Lansingburgh,﻿NY,,42.784522,-73.669562,,,,﻿tho_galberry_001,﻿Very Rev.,﻿Thomas Galberry,﻿O.S.A.,"﻿Commissary General, and Augustinian Fathers",,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0166,﻿church,﻿Church of the Assumption,English,﻿new church under roof,,,﻿Herkimer County,﻿Herkimer County,﻿Little Falls,﻿Little Falls,﻿NY,,43.043404,-74.859596,,,,﻿edw_f_van-campenhoudt_001,﻿Rev.,﻿Edward F. Vancampenhardt,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0167,﻿church,[Unnamed Institution],English,,,,﻿Oswego County,﻿Oswego County,﻿Little France,﻿Little France,﻿NY,,43.347847,-76.096589,﻿alb.ny.0320,"﻿attended from Franciscan Convent, Syracuse",,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0168,﻿church,﻿St. —,English,,,,﻿Lewis County,﻿Lewis County,﻿Lowville,﻿Lowville,﻿NY,,43.786736,-75.49185,,,,﻿jos_fitzgerald_001,﻿Rev.,﻿Joseph Fitzgerald,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0171,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿McConnelsville,﻿McConnellsville,﻿NY,,43.272381,-75.694317,﻿alb.ny.0113,﻿attended from Florence,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0172,﻿church,[Unnamed Institution],English,,,,﻿Columbia County,﻿Columbia County,﻿Malden,﻿Malden,﻿NY,,42.367876,-73.559413,﻿alb.ny.0086,﻿attended from Coxsackie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0173,﻿church,﻿St. Joseph's,English,,,,﻿Franklin County,﻿Franklin County,﻿Malone,﻿Malone,﻿NY,,44.848314,-74.299362,,,,﻿mau_sheehan_001,﻿Rev.,﻿Maurice Sheehan,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0173,﻿church,﻿St. Joseph's,English,,,,﻿Franklin County,﻿Franklin County,﻿Malone,﻿Malone,﻿NY,,44.848314,-74.299362,,,,﻿jam_smith_001,﻿Rev.,﻿James Smith,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0175,﻿church,﻿St. Mary's,﻿German,,,,﻿Onondaga County,﻿Onondaga County,﻿Manlius,﻿Manlius,﻿NY,,43.057577,-75.969285,,,,﻿m_ramsauer_001,﻿Rev.,﻿M. Ramsauer,﻿O.S.B.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0177,﻿church,[Unnamed Institution],English,,,,﻿Lewis County,﻿Lewis County,﻿Maple Ridge,,﻿NY,,43.810086,-75.490164,﻿alb.ny.0168,﻿attended from Lowville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0179,﻿church,[Unnamed Institution],English,,,,﻿—,﻿Cortland County,﻿Marathon,﻿Marathon,﻿NY,,42.441739,-76.032147,﻿alb.ny.0085,﻿attended from Cortland,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0180,﻿church,[Unnamed Institution],English,,,,,﻿Onondaga County,﻿Marcellus,﻿Marcellus,﻿NY,,42.982844,-76.340487,﻿alb.ny.0055,﻿attended from Camillus.,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0181,﻿church,[Unnamed Institution],English,,,,﻿St. Lawrence County,﻿St. Lawrence County,﻿Massena,﻿Massena,﻿NY,,44.928105,-74.891865,﻿alb.ny.0302,﻿attended from Waddington,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0182,﻿church,﻿St. Mary's,English,,,,﻿Saratoga County,﻿Saratoga County,﻿Mechanicsville,﻿Mechanicville,﻿NY,,42.902855,-73.68734,,,,﻿phi_izzo_001,﻿Rev.,﻿Phillip Izzo,﻿O.S.A.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0183,﻿church,﻿St. Patrick's Church,English,,,,﻿Essex County,﻿Essex County,﻿Minerva,﻿Minerva,﻿NY,,43.791453,-73.984302,,,,﻿lou_desroches_001,﻿Rev.,﻿Louis Desroches,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0383,﻿church,[Unnamed Institution],English,,,,﻿Herkimer County,﻿Herkimer County,﻿Mohawk,,﻿NY,,43.010278,-75.005,﻿alb.ny.0149,﻿attended from Ilion,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0185,﻿church,﻿SS. Peter and Paul,English,,,,﻿Lewis County,﻿Lewis County,﻿Montague,﻿Montague,﻿NY,,43.704216,-75.690624,﻿alb.ny.0168,﻿attended from Lowville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0186,﻿church,﻿Immaculate Conception,English,,,,﻿Morehouseville County,﻿Hamilton County,﻿Morehouseville,﻿Morehouseville,﻿NY,,43.390902,-74.773767,﻿alb.ny.0149,﻿attended from Ilion,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0188,﻿church,[Unnamed Institution],English,,,,﻿Columbia County,,﻿Mossy Hill,,﻿NY,,42.367876,-73.559413,﻿alb.ny.0086,﻿attended from Coxsackie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0192,﻿church,[Unnamed Institution],English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Nassau,﻿Nassau,﻿NY,,42.515915,-73.610116,﻿alb.ny.0195,﻿attended from Albany,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0195,﻿church,[Unnamed Institution],English,,,,﻿Albany County,﻿Albany County,﻿New Scotland,﻿New Scotland,﻿NY,,42.62869,-73.913459,﻿a_manahan_001,﻿attended from Albany by Rev. A. Manahan,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0196,﻿church,[Unnamed Institution],English,,,,﻿Herkimer County,﻿Herkimer County,﻿Newport,﻿Newport,﻿NY,,43.185903,-75.014324,﻿alb.ny.0149,﻿attended from Ilion,,﻿tho_keating_001,﻿Rev.,﻿Thomas Keating,﻿D.D.,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0198,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿North Bay,﻿North Bay,﻿NY,,43.230069,-75.748241,﻿alb.ny.0234,﻿attended from Rome,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0200,﻿church,﻿St. Patrick's,English,,,,﻿Chenango County,﻿Chenango County,﻿Norwich,﻿Norwich,﻿NY,,42.531184,-75.523515,,,,﻿pat_mcnulty_001,﻿Rev.,﻿P. McNulty,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0201,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿North Western,﻿North Western,﻿NY,,43.342292,-75.363505,﻿alb.ny.0234,﻿attended from Rome,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0202,﻿church,﻿St. Mary's,English,,,,﻿St. Lawrence County,﻿St. Lawrence County,﻿Ogdensburg,﻿Ogdensburg,﻿NY,,44.694229,-75.486336,,,,﻿jam_mackey_001,﻿Rev.,﻿James Mackey,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0203,﻿church,﻿St. John the Baptist,﻿French,,,,﻿St. Lawrence County,﻿St. Lawrence County,﻿Ogdensburg,﻿Ogdensburg,﻿NY,,44.694229,-75.486336,,,,﻿goe_jeanott_001,﻿Rev.,﻿Goerge Jeanott,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0204,﻿church,﻿St. Patrick's,English,,,,﻿Madison County,﻿Madison County,﻿Oneida,﻿Oneida,﻿NY,,43.092568,-75.651293,,,,﻿wil_f_sheehan_001,﻿Rev.,﻿William F. Sheehan,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0205,﻿church,﻿St. Paul's,English,,,,﻿Oswego County,﻿Oswego County,﻿Oswego,﻿Oswego,﻿NY,,43.455346,-76.510497,,,,﻿mic_kelly_001,﻿Rev.,﻿Michael Kelly,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0205,﻿church,﻿St. Paul's,English,,,,﻿Oswego County,﻿Oswego County,﻿Oswego,﻿Oswego,﻿NY,,43.455346,-76.510497,,,,﻿jam_odriscoll_001,﻿Rev.,﻿James O'Driscoll,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
