instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
﻿pit.pa.0026,﻿church,﻿St. Peter's,English,,,,,﻿Fayette County,﻿Brownsville,﻿Brownsville,﻿PA,﻿PA,40.0226437971498,-79.87755123370191,,,,﻿monthly,,﻿joh_oreilly_901,﻿Rev.,﻿John O'Reilly,,,﻿Dw. at Pittsburg,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9000,﻿church,﻿St. Patrick's,English,,﻿Buffaloe Creek,,,,,﻿Freeport,﻿PA,﻿PA,40.0226437971498,-79.87755123370191,,,,﻿twice a month,,﻿p_rafferty_901,﻿Rev.,﻿P. Rafferty,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9001,﻿church,﻿St. Peter's,English,,,,,,﻿Butler,,﻿PA,,40.0226437971498,-79.87755123370191,,,,﻿once a month,,﻿p_rafferty_901,﻿Rev.,﻿P. Rafferty,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0029,﻿church,﻿St. Patrick's,English,,,,,﻿Indiana County,﻿Cameron's Bottom,﻿Heilwood,﻿PA,﻿PA,40.594486818351,-78.9159478317042,,,,﻿once a month,,﻿ter_mcgirr_901,﻿Rev.,﻿Terrence McGirr,,,﻿Dw. at Newry,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0038,﻿church,﻿St. Patrick's,English,,,,,﻿Cumberland County,﻿Carlisle,﻿Carlisle,﻿PA,﻿PA,40.1750159891148,-77.202593387213,,,,﻿twice a month,,﻿p_dwen_901,﻿Rev.,﻿P. Dwen,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿scr.pa.0020,﻿church,not recorded,English,﻿Church not dedicated,,,,﻿Lackawanna County,﻿Carbondale,﻿Carbondale,﻿PA,﻿PA,41.5718821872581,-75.5011598971866,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.9000,﻿church,﻿St. Peter's,English,,,,,﻿Franklin County,﻿Chambersburg,﻿Chambersburg,﻿PA,﻿PA,41.5718821872581,-75.5011598971866,,,,﻿twice a month,,﻿tho_heyden_901,﻿Rev.,﻿Thomas Heyden,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿erie.pa.0015,﻿church,﻿St. Francis of Assissium,English,,,,,﻿Clearfield County,﻿Clearfield,﻿Clearfield,﻿PA,﻿PA,41.0191382438473,-78.439124053973,,,,﻿occasionally,,﻿p_lemke_901,﻿Rev.,﻿P. Lemke,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0010,﻿church,﻿St. Peter's,English,,,,,﻿Lancaster County,﻿Columbia,﻿Columbia,﻿PA,﻿PA,40.0295720260006,-76.50186656104479,,,,﻿twice a month,,﻿b_keenan_901,﻿Rev.,﻿B. Keenan,,,﻿Dw. at Lancaster,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,﻿PA,39.818757561126,-77.03791244951779,,,,,,﻿mat_lekeu_901,﻿Rev.,﻿Matthew Lekeu,﻿S.J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,,39.818757561126,-77.03791244951779,,,,,,﻿mic_dougherty_901,﻿Rev.,﻿Michael Dougherty,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,,39.818757561126,-77.03791244951779,,,,,,﻿vir_barber_902,﻿Rev.,﻿Virgil Barber,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9007,﻿church,not recorded,English,,﻿Cussowago Creek,,﻿Crawford County,,,,﻿PA,,39.818757561126,-77.03791244951779,,,,﻿occasionally,,﻿p_masquelet_901,﻿Rev.,﻿P. Masquelet,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.9001,﻿church,﻿Mount Carmel,English,,,,﻿Westmoreland County,,﻿Derry Township,,﻿PA,,39.818757561126,-77.03791244951779,,,,﻿occasionally,,﻿jam_a_stillinger_901,﻿Rev.,﻿James A. Stillinger,,,﻿Dw. at Blairsville,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.9001,﻿church,﻿Mount Carmel,English,﻿Church not dedicated,,,﻿Westmoreland County,,﻿Easton,,﻿PA,,39.818757561126,-77.03791244951779,,,,﻿twice a month,,﻿h_herzog_901,﻿Rev.,﻿H. Herzog,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0042,﻿church,﻿St. Patrick's,English,,,,,﻿Cambria County,﻿Ebbensburg,﻿Ebensburg,﻿PA,﻿PA,40.4887859820315,-78.7264887019364,,,,﻿once a month,,﻿pet_lemke_901,﻿Rev.,﻿Peter Lemke,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0015,﻿church,﻿St. Peter's,English,,,,,﻿Lancaster County,﻿Elizabethtown,﻿Elizabethtown,﻿PA,﻿PA,40.1500281007293,-76.6037833371257,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0046,﻿church,﻿St. Mary's,English,,,,,﻿Armstrong County,﻿Freeport,﻿Freeport,﻿PA,﻿PA,40.6740833572142,-79.68331683534579,,,,﻿once a month,,﻿p_rafferty_901,﻿Rev.,﻿P. Rafferty,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿scr.pa.0088,﻿church,﻿St. Francis,English,,,,,﻿Susquehanna County,﻿Friendvsville,﻿Friendvsville,﻿PA,﻿PA,41.9181450556672,-76.0479609461151,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0029,﻿church,﻿St. Francis Xavier,English,,,,,﻿Adams County,﻿Gettysburg,﻿Gettysburg,﻿PA,﻿PA,39.8287621036599,-77.2319782970075,,,,﻿once a month,,﻿mic_dougherty_901,﻿Rev.,﻿Michael Dougherty,,,﻿from Conewago,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0048,﻿church,﻿Most H. Sacrament,English,,,,,﻿Berks County,﻿Goshenhoppen,﻿Bally,﻿PA,﻿PA,40.3977637233359,-75.5811847552999,,,,,,﻿bon_corvin_901,﻿Rev.,﻿Boniface Corvin,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0050,﻿church,﻿St. John Baptist,English,,﻿Harman's Bottom,,,﻿Somerset County,,﻿New Baltimore,﻿PA,﻿PA,39.983690252848604,-78.7754935502999,,,,﻿occasionally,,﻿jam_bradley_901,﻿Rev.,﻿James Bradley,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0001,﻿church,﻿St. Patrick's,English,,,,,﻿Dauphin County,﻿Harrisburg,﻿Harrisburg,﻿PA,﻿PA,40.26360912273461,-76.88657526638809,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.9002,﻿church,﻿St. Dennis,English,,,,,,﻿Hartford Township,,﻿PA,,40.26360912273461,-76.88657526638809,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0051,﻿church,﻿St. Joseph's,English,,,,,﻿Cambria County,﻿Hart's Sleeping Place,﻿Patton,﻿PA,﻿PA,40.6333370121504,-78.7081497805475,,,,﻿once a month,,﻿p_lemke_901,﻿Rev.,﻿P. Lemke,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0055,﻿church,﻿St. John Baptist,English,,,,,﻿Bucks County,﻿Haycock,﻿Ottsville,﻿PA,﻿PA,40.4996412716045,-75.2050256468265,,,,﻿twice a month,,﻿h_herzog_901,﻿Rev.,﻿H. Herzog,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0054,﻿church,﻿Holy Trinity,English,,,,,﻿Huntingdon County,﻿Huntingdon,﻿Huntingdon,﻿PA,﻿PA,40.48607691989471,-78.0130167127448,,,,﻿oscasionally,,﻿jam_bradley_901,﻿Rev.,﻿James Bradley,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0058,﻿church,﻿St. John Cyval,English,,,,,,﻿Johnstown,,﻿PA,,40.48607691989471,-78.0130167127448,,,,﻿monthly,,﻿pet_lemke_901,﻿Rev.,﻿Peter Lemke,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0005,﻿church,﻿St. Mary's,English,,,,,﻿Lebanon County,﻿Lebanon,﻿Lebanon,﻿PA,﻿PA,40.339628377135504,-76.4242668689659,,,,﻿monthly,,﻿nic_steinbacher_901,﻿Rev.,﻿Nicholas Steinbacher,﻿S. J.,,﻿Dw. at Reading,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0008,﻿church,﻿St. Mary's,English,,,,,﻿Lancaster County,﻿Lancaster,﻿Lancaster,﻿PA,﻿PA,40.0359609047546,-76.3069516556277,,,,,,﻿ber_keenan_901,﻿Rev.,﻿Bernard Keenan,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0039,﻿church,﻿All Saints,English,,,,,﻿Mifflin County,﻿Lewistown,﻿Lewistown,﻿PA,﻿PA,40.600230081157,-77.5731348003463,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0025,﻿church,﻿St. Aloysius,English,,,,,﻿Adams County,﻿Littlestown,﻿Littlestown,﻿PA,﻿PA,39.7434236100763,-77.0880941978578,,,,﻿monthly,,﻿mic_dougherty_901,﻿Rev.,﻿Michael Dougherty,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0017,﻿church,﻿St. Patrick's,English,,,,,﻿York County,﻿Little York,﻿York,﻿PA,﻿PA,39.958320620593604,-76.7276114516752,,,,﻿twice a month,,﻿pat_dwen_901,﻿Rev.,﻿Patrick Dwen,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9002,﻿church,﻿St. Michael's,English,,,,,﻿Cambria County,﻿Loretto,﻿Loretto,﻿PA,﻿PA,40.5024915197035,-78.6303399848403,,,,,,﻿dem_a_galitzin_901,﻿Rev.,﻿Demetrius A. Galitzin,,,,,,﻿under the charge of the Christian Brothers,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0036,﻿church,﻿St. John Baptist,English,,,,,﻿Philadelphia County,﻿Manayunk,﻿Philadelphia,﻿PA,﻿PA,40.024886449411504,-75.2200613285847,,,,,,﻿cha_j_carter_901,﻿Rev.,﻿Charles J. Carter,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿cle.oh.9001,﻿church,not recorded,English,,,,,,﻿Massillon,﻿Massillon,﻿PA,﻿OH,40.024886449411504,-75.2200613285847,,,,﻿once a month,,﻿nic_steinbacher_901,﻿Rev.,﻿Nicholas Steinbacher,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0058,﻿church,﻿St. Joseph's,English,,,,,﻿Northumberland County,﻿Milton,﻿Milton,﻿PA,﻿PA,41.020612591436795,-76.8512944602445,,,,﻿3 Sundays in the month,,﻿j_fitzpatrick_901,﻿Rev.,﻿J. Fitzpatrick,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9003,﻿church,﻿St. Ignatius,English,,,,,,﻿Mountain Church,,﻿PA,,41.020612591436795,-76.8512944602445,,,,﻿4th Sunday,,﻿m_dougherty_901,﻿Rev.,﻿M. Dougherty,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0078,﻿church,﻿St Patrick's,English,,,,,﻿Blair County,﻿Newry,﻿Newry,﻿PA,﻿PA,40.3926219901604,-78.4329669850409,,,,﻿twice a month,,﻿j_bradley_901,﻿Rev.,﻿J. Bradley,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿erie.pa.0131,﻿church,﻿St. Stephen of Hung,English,,﻿Oil Creek,,,,,﻿Oil City,﻿PA,,40.3926219901604,-78.4329669850409,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0021,﻿church,not recorded,English,﻿a private chapel,,,,﻿York County,﻿Paradise,﻿Paradise,﻿PA,﻿PA,40.3926219901604,-78.4329669850409,,,,,,﻿j_w_beschter_901,﻿Rev.,﻿J. W. Beschter,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿har.pa.0034,﻿church,not recorded,English,,,,,﻿Franklin County,﻿Path Valley,﻿Willow Hill,﻿PA,﻿PA,40.2135368026806,-77.7063775784998,,,,﻿once a month,,﻿tho_heyden_901,﻿Rev.,﻿Thomas Heyden,,,﻿Dw. at Chambersburg,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0001,﻿church,﻿St. Paul's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,﻿PA,40.4478341497819,-79.94997295570779,,,,,,﻿joh_oreilly_901,﻿Rev.,﻿John O'Reilly,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0001,﻿church,﻿St. Paul's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,,40.4478341497819,-79.94997295570779,,,,,,﻿hug_mohan_901,﻿Rev.,﻿Hugh Mohan,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0002,﻿church,﻿St. Patrick's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,﻿PA,40.4495447256781,-79.9851240009699,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0119,﻿church,not recorded,English,﻿Church not dedicated,,,,﻿Schuylkill County,﻿Pottsville,﻿Pottsville,﻿PA,﻿PA,40.683084687775604,-76.1972062881238,,,,﻿3 Sundays in the month,,﻿a_wainwright_901,﻿Rev.,﻿A. Wainwright,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0043,﻿church,﻿St. Peter's,English,,,,,﻿Berks County,﻿Reading,﻿Reading,﻿PA,﻿PA,40.3300480434518,-75.9285936913626,,,,﻿twice a month,,﻿nic_steinbacher_901,﻿Rev.,﻿Nicholas Steinbacher,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.9008,﻿church,﻿St. Nich. Tol.,English,,,,,,﻿Red-bank,﻿Redbank Township,﻿PA,,40.3300480434518,-75.9285936913626,,,,﻿every 2 months,,﻿p_rafferty_901,﻿Rev.,﻿P. Rafferty,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿scr.pa.0081,﻿church,not recorded,English,﻿Church not dedicated,,,,﻿Susquehanna County,﻿Silver Lake,﻿Brackney,﻿PA,﻿PA,41.965040277027,-75.953881025411,,,,﻿3 Sundays in the month,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0129,﻿church,﻿St. Jerom's,English,,,,,,﻿Tamaqua,,﻿PA,,40.7973112,-75.9693707,,,,﻿monthly,,﻿a_wainwright_901,﻿Rev.,﻿A. Wainwright,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0129,﻿church,﻿St. Andrew,English,,,,﻿Franklin County,,﻿Waynesburg,,﻿PA,,40.7973112,-75.9693707,,,,﻿once a month,,,﻿Rev.,﻿Thomas Heyden,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿pit.pa.0101,﻿church,not recorded,English,﻿Church not dedicated,,,﻿Green County,﻿Greene County,﻿Waynesburg,﻿Waynesburg,﻿PA,﻿PA,39.8962136127732,-80.18363432220079,,,,﻿3 Sundays in the month,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
﻿phi.pa.0070,﻿church,﻿Christ Church,English,,,,,﻿Chester County,﻿West-Chester,﻿West Chester,﻿PA,﻿PA,39.959284518666,-75.60872374727221,,,,,,,,,,,﻿Vacant,,,,1836,,﻿Philadelphia,Philadelphia
