instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.0062_02,﻿day school,﻿St. Ferdinand's Day School,English,,,,,,﻿Florissant,,﻿MO,,38.806726,-90.354443,,,,﻿cor_o-leary_901,﻿Rev.,﻿Cornelius O'Leary,﻿S.J.,﻿Teacher,,﻿teacher,﻿40 pupils,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0106_02,﻿day school,﻿Catholic Day School,English,,﻿Old Mines,,,,,,﻿MO,,38.016102,-90.756736,,,,﻿p_doutreluigne_001,﻿Rev.,﻿Peter Doutreluingue,,,,﻿student,﻿30 scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0146_02,﻿day school,﻿Catholic Day School,English,,﻿Westphalia Settlement,,,,,,﻿MO,,,,,,,﻿fer_helias_901,﻿Rev.,﻿F. Helias,,,,﻿student,﻿40 scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9010_02,﻿day school,﻿Catholic Day School,English,,,,,,﻿Lasalle,,﻿IL,,,,,,,﻿bla_j_raho_901,﻿Rev.,﻿Blasius Raho,,,,﻿student,﻿40 scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_04,﻿day school,﻿Catholic Day School,English,,,,,,﻿Cahokias,,﻿IL,,38.570082,-90.18928,,,,﻿reg_loisel_901,﻿Rev.,﻿Regis Loisel,,,"﻿[and] Mr. O'Flinn, teacher",﻿student,﻿30 scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150&stl.mo.0150_03,﻿convent,﻿Convent and Academy of the Ladies of the Sacred Heart,English,,,,,,﻿St. Louis,,﻿MO,,38.614758,-90.191694,,,,﻿catherine_thieffry_alt.il_901,﻿Madame,﻿Catherine Thieffry,,﻿Superiour,,﻿religious,﻿20 religious,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150&stl.mo.0150_03,﻿convent,﻿Convent and Academy of the Ladies of the Sacred Heart,English,,,,,,﻿St. Louis,,﻿MO,,38.614758,-90.191694,,,,,,,,,,﻿religious,﻿60 boarders,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150&stl.mo.0150_03,﻿convent,﻿Convent and Academy of the Ladies of the Sacred Heart,English,,,,,,﻿St. Louis,,﻿MO,,38.614758,-90.191694,,,,,,,,,,﻿student,﻿110 day scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150&stl.mo.0150_03,﻿convent,﻿Convent and Academy of the Ladies of the Sacred Heart,English,,,,,,﻿St. Louis,,﻿MO,,38.614758,-90.191694,,,,,,,,,,﻿child,﻿30 orphans,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.806726,-90.354443,,,,﻿philipine_duchesne_stl.mo_901,﻿Madame,﻿Philipine Duchesne,,﻿Superiour,,﻿religious,﻿5 religious,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
