instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
"﻿After the above cluster, almanac says ""The Rev. gentlemen of the Seminary in this place, attend several stations in the lower counties.""",﻿church,not recorded,English,,,,,,,,,,37.72699742,-89.88981118,,,,,,,,,,,,,,,1836,,1835.0,StLouis
﻿alt.il.0020,﻿church,﻿Church of the Good Shepherd,﻿French,,,,﻿St. Clair's County,﻿St. Clair County,﻿Cahokias,﻿Cahokia Heights,﻿IL,﻿IL,38.5700824,-90.18928050000001,,,,,,,﻿Rev.,﻿Peter Doutreluigne,,,,,,,1836,,1835.0,StLouis
﻿alt.il.0091,﻿church,not recorded,﻿English,,﻿English Settlement,,﻿Monroe County,﻿St. Clair County,,﻿Prairie Du Long Township,﻿IL,﻿IL,38.5700824,-90.18928050000001,,,,,,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1836,,1835.0,StLouis
﻿alt.il.9001,﻿church,not recorded,English,﻿Church to be soon erected.,﻿French Village,﻿near Cahokias,,,,,﻿IL,,38.5700824,-90.18928050000001,,,,﻿sometimes visited by Peter Doutreluigne,,,,,,,﻿Will be served [when church is completed],,,,1836,,1835.0,StLouis
﻿alt.il.0053,﻿church,not recorded,English,,,,﻿Monroe County,,﻿Harrisonville,﻿Harrisonville,﻿IL,﻿IL,38.2867088161778,-90.34951975094721,,,,﻿occasionally visited by Rev. V. Van Cloostere,,,﻿Rev.,﻿V. Van Cloostere,,,﻿visited once a month,,,,1836,,1835.0,StLouis
﻿alt.il.0059,﻿church,﻿Church of the Conception,﻿French and English,,,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,37.9220989606195,-89.915037609783,,,,,,,﻿Rev.,﻿B. Roux,,,,,,,1836,,1835.0,StLouis
﻿alt.il.0083,﻿church,﻿St. Patrick's,English,,,,﻿Randolph County,﻿Randolph County,﻿O'Hara'sburg,﻿Ruma,﻿IL,﻿IL,38.12947755,-90.00877373,,,,﻿once a month [by] Rev. V. Van Cloostere,,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1836,,1835.0,StLouis
﻿alt.il.0092,﻿church,﻿St. Joseph,﻿French,,,,﻿Randolph County,﻿Randolph County,﻿Prairie du Rocher,﻿Prairie du Rocher,﻿IL,﻿IL,38.07923498,-90.09333592,,,,﻿visited twice a month [by] Rev. V. Van Cloostere,,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1836,,1835.0,StLouis
﻿alt.il.9000,﻿church,not recorded,English,﻿and other places,,,﻿Sangamon County,,,,﻿IL,,38.07923498,-90.09333592,,,,﻿visited by Rev. M. Condamine,,,,,,,,,,,1836,,1835.0,StLouis
﻿chi.il.9003,﻿church,not recorded,English,,,,﻿Hancock County,,,,,,38.07923498,-90.09333592,,,,﻿visited occasionally by Rev. P. Lefevre,,,,,,,,,,,1836,,1835.0,StLouis
﻿chi.il.9004,﻿church,not recorded,English,,,,﻿McDonough County,,,,,,38.07923498,-90.09333592,,,,﻿visited occasionally by Rev. P. Lefevre,,,,,,,,,,,1836,,1835.0,StLouis
﻿alt.il.9003,﻿church,not recorded,English,,,,﻿Adams County,,,,,,38.07923498,-90.09333592,,,,﻿visited occasionally by Rev. P. Lefevre,,,,,,,,,,,1836,,1835.0,StLouis
﻿alt.il.9004,﻿church,not recorded,English,,,,﻿Pike County,,,,,,38.07923498,-90.09333592,,,,﻿visited occasionally by Rev. P. Lefevre,,,,,,,,,,,1836,,1835.0,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,﻿AR,34.0138210228442,-91.3444821504262,,,,﻿visited alternatively by Rev. E. Dupuy,,,,,,,,,,,1836,,1835.0,StLouis
﻿lit.ar.9000,﻿church,not recorded,English,,,,,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,﻿AR,34.2137819380727,-92.00170641199409,,,,﻿visited alternatively by Rev. E. Dupuy,,,,,,,,,,,1836,,1835.0,StLouis
﻿lit.ar.0001,﻿church,not recorded,English,,,,,,﻿Little Rock,,﻿AR,,34.7425025,-92.2723403,,,,﻿visited alternatively by Rev. E. Dupuy,,,,,,,,,,,1836,,1835.0,StLouis
﻿lit.ar.0001,﻿station,not recorded,English,﻿other stations,,,,,﻿Little Rock,,﻿AR,,34.7425025,-92.2723403,,,,﻿visited alternatively by Rev. E. Dupuy,,,,,,,,,,,1836,,1835.0,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,﻿MO,38.6364264655831,-90.2342251018688,,,,,,,,﻿Peter. J. Verhaegen,,﻿President,,,,,1836,,1835.0,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.6364264655831,-90.2342251018688,,,,,,,,﻿T. Van Develde,,﻿Vice President,,,,,1836,,1835.0,StLouis
