instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿mar.mi.0002,﻿church,[Unnamed Institution],English,,,,,,﻿Sault St. Marie,,﻿MI,,46.496944,-84.345556,,,,﻿fra_x_pierz_001,﻿Rev. Mr.,﻿Pierz,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,[Unnamed Institution],English,,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,,﻿WI,44.508541,-88.015257,,,,﻿flo_bonduel_901,﻿Rev.,﻿Floriment Bonduel,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1840,﻿https://www.gbdioc.org/history/,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0017,﻿church,[Unnamed Institution],English,,﻿Little Shoot Cockalin,,,,,﻿Little Chute,,﻿WI,,,,,,﻿the_j_vandenbroeck_901,﻿Rev.,﻿Theodore Vandenbroeck,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.9002,﻿church,[Unnamed Institution],English,,,,,,﻿Fort Winebago,﻿Portage,,﻿WI,,,,,﻿once in two months,﻿the_j_vandenbroeck_901,﻿Rev.,﻿Theodore Vandenbroeck,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9009,﻿church,[Unnamed Institution],English,,﻿Bay Settlement,,,,,,﻿MI,,41.872088,-83.388668,,,,﻿pet_warlop_001,﻿Rev. Mr.,﻿Warlop,,,,,,,,1840,﻿https://www.hmdb.org/results.asp?Search=County&state=Michigan&county=Monroe%20County,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0027,﻿church,[Unnamed Institution],English,,,,,,﻿Bertrand,,﻿MI,,,,,,,﻿s_a_bernier_901,﻿Rev. Mr.,﻿Bernier,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿mil.wi.9000,﻿church,[Unnamed Institution],English,,﻿Fond du lac,,,,,,,,,,,,,﻿ire_f_baraga_001,﻿Rev. Mr.,﻿Baraga,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0051,﻿church,[Unnamed Institution],English,,﻿A la Croix,,,,,﻿Cross Village,,﻿MI,,,,,,﻿ire_f_baraga_001,﻿Rev. Mr.,﻿Baraga,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿lac.wi.0019,﻿church,[Unnamed Institution],English,,,,,,﻿Prairie du Chien,,﻿WI,,43.051667,-91.141389,,,,,,,,,"﻿of Galena, Ill.",,,,,1840,﻿https://www.prairieduchien.org/history/,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9011,﻿college,﻿St. Philip's University,English,,﻿Near Detroit,,,,﻿Detroit,,﻿MI,,,,,,,,,,,,,,,,,1840,"﻿The course of instruction pursued in this college will embrace the Latin, Greek, French, and English, languages, Poetry, Rhetoric and Oratory-Reading, Writing, Geography, Mathematics and Book-keeping",﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002_02,﻿day school,[Unnamed Institution],"﻿French, English, and German",﻿in the basement of the Cathedral,,,,,﻿Detroit,,﻿MI,,42.320833,-83.076667,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002_03,﻿school,[Unnamed Institution],"﻿French, English, and German",﻿in the basement of the Cathedral,,,,,﻿Detroit,,﻿MI,,42.320833,-83.076667,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001_02,﻿school,﻿Indian School,English,,﻿St. Joseph's,,,,,,﻿MI,,41.793983,-83.496845,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005_02,﻿school,﻿Indian School,English,,,,,,﻿Grand River,,﻿MI,,,,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000_02,﻿school,﻿Indian School,English,,﻿Arbre Croche,,,,,,﻿MI,,45.626437,-85.071053,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002_02,﻿school,﻿Indian School,English,,,,,,﻿Green Bay,,﻿MI,,44.508541,-88.015257,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0017_02,﻿school,﻿Indian School,English,,﻿Little Shoot Cockalin,,,,,,,,,,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
