instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿bal.md.0104,﻿chapel,﻿Boone's Chapel,English,,,,﻿Prince George County,﻿Prince George County,,﻿Upper Marlboro,﻿MD,﻿MD,38.7400265884637,-76.8075849277595,,,,,,﻿ign_coombes_901,﻿Rev.,﻿Ignatius Coombes,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9011,﻿church,not recorded,English,,﻿Brien's Furnace,,,,,﻿Antietam,﻿MD,﻿MD,39.416083386104795,-77.74074324604629,,,﻿attended from Mt. St. Mary's,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0063,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Bryantown,﻿Bryantown,﻿MD,﻿MD,38.539602653563,-76.83688739030771,,,,﻿1st and 3d Sunday,,﻿f_roloff_901,﻿Rev.,﻿F. Roloff,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0064,﻿church,not recorded,English,,,,﻿Charles County,,﻿Cob Neck,﻿Cobb Neck,﻿MD,﻿MD,38.3406824,-76.91802659999999,,,,﻿1st and 3d Sunday,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,,﻿Dw. at St. Thomas' Manor,,,,1837,﻿Baltimore,Baltimore
﻿wil.de.0013,﻿church,not recorded,English,,﻿Susquehanna Bridge,,,﻿Cecil County,﻿Conewingo,﻿Conowingo,﻿MD,﻿MD,39.7159985710504,-76.2019720303817,,,,﻿5th Sunday,,﻿h_coskerey_901,﻿Rev.,﻿H. Coskerey,,,﻿Dw. in Hartford,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0065,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cornwallis,﻿Indian Head,﻿MD,﻿MD,38.5959041699152,-77.16772737119041,,,,,,,,,,,﻿Vacant,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0026,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Allegany County,﻿Cumberland,﻿Cumberland,﻿MD,﻿MD,39.6524415174475,-78.7671633423962,,,,﻿twice a month,,﻿hen_myers_901,﻿Rev.,﻿Henry Myers,,,,,,,1837,﻿Baltimore,Baltimore
﻿wil.de.0022,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Coroline County,﻿Caroline County,﻿Denton,﻿Denton,﻿MD,﻿MD,38.8855449250972,-75.83477098957209,,,,﻿3d Sunday,,﻿joh_b_carey_901,﻿Rev.,﻿John B. Carey,,,"﻿Dw. at S. Joseph's, Talbot Co.",,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9000,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Dorset County,﻿Dorchester County,,,﻿MD,,38.8855449250972,-75.83477098957209,,,,,,﻿tho_d_monelly_901,﻿Rev.,﻿Thomas D. Monelly,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0085,﻿church,not recorded,English,,﻿Dougharagen Manor,,,﻿Howard County,,﻿Ellicott City,﻿MD,﻿MD,39.276589653956705,-76.8931164052458,,,,﻿2d Sunday,,﻿h_coskery_901,﻿Rev.,﻿H. Coskery,,,,,,,1837,﻿Baltimore,Baltimore
