instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿har.ct.0132,﻿church,﻿Holy Trinity,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,﻿CT,41.7691004025693,-72.6784361285108,,,,,﻿jam_fitton_001,﻿Rev.,﻿James Fitton,,,,,,,1835,Boston
﻿har.ct.0132,﻿church,﻿Holy Trinity,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,,41.7691004025693,-72.6784361285108,,,,,﻿fra_kiernan_001,﻿Rev.,﻿Francis Kiernan,,,,,,,1835,Boston
﻿har.ct.9000,﻿church,﻿Christ's Church,English,,,,,﻿New Haven County,﻿New Haven,﻿New Haven,﻿CT,﻿CT,41.3121734425384,-72.9322694,,,,,﻿mcdermott_001,﻿Rev. Mr.,﻿McDermott,,,,,,,1835,Boston
﻿har.ct.9001,﻿church,﻿Worcester Congregation,English,,,,,,,,﻿CT,,41.3121734425384,-72.9322694,,,,,﻿jam_fitton_001,﻿Rev.,﻿James Fitton,,,,,,,1835,Boston
﻿har.ct.0001,﻿church,not recorded,English,,,,,﻿Providence County,﻿Providence,﻿Providence,﻿RI,﻿RI,41.8192563523806,-71.4165555927615,,,,,﻿con_lee_001,﻿Rev.,﻿Constantine Lee,,,,,,,1835,Boston
﻿bos.ma.0054,﻿church,not recorded,English,,,,,,﻿Canton,,﻿RI,﻿MA,41.8192563523806,-71.4165555927615,,,,,﻿con_lee_001,﻿Rev.,﻿Constantine Lee,,,,,,,1835,Boston
﻿bos.ma.0074,﻿church,not recorded,English,,,,,,﻿Fall River,﻿Fall River,﻿RI,﻿MA,41.8192563523806,-71.4165555927615,,,,,﻿con_lee_001,﻿Rev.,﻿Constantine Lee,,,,,,,1835,Boston
﻿har.ct.0026,﻿church,not recorded,English,,,,,,﻿Pawtucket,﻿Pawtucket,﻿RI,﻿RI,41.8192563523806,-71.4165555927615,,,,,﻿con_lee_001,﻿Rev.,﻿Constantine Lee,,,,,,,1835,Boston
﻿har.ct.0025,﻿church,not recorded,English,﻿every other Sunday,,,,,﻿Newport,﻿Newport,﻿RI,﻿RI,41.4839326092396,-71.31239368789609,,,,,﻿joh_corry_001,﻿Rev.,﻿John Corry,,,,,,,1835,Boston
﻿bos.ma.0001,﻿cathedral,﻿Cathedral of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,﻿MA,42.3407786836978,-71.06950954047551,,,,,﻿ben_fenwick_001,﻿Right Rev.,﻿Benedict Fenwick,﻿D. D.,,,,,,1835,Boston
﻿bos.ma.0001,﻿cathedral,﻿Cathedral of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,42.3407786836978,-71.06950954047551,,,,,﻿wm_tyler_001,﻿Very Rev.,﻿Wm. Tyler,,,,,,,1835,Boston
