instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,﻿Leavenworth County,﻿Leavenworth City,﻿Leavenworth,﻿KS,﻿KS,,,,,,,,﻿Rt. Rev.,﻿J.B. Miege,"﻿S.J., D.D.",,,,,,1868.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,﻿Leavenworth County,﻿Leavenworth City,﻿Leavenworth,﻿KS,,,,,,,,,﻿Rev.,﻿Peter de Meester,﻿S.J.,,,,,,1868.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,﻿Leavenworth County,﻿Leavenworth City,﻿Leavenworth,﻿KS,,,,,,,,,﻿Rev.,﻿Aloysius Laigneil,﻿S.J.,,,,,,1868.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,﻿Leavenworth County,﻿Leavenworth City,﻿Leavenworth,﻿KS,,,,,,,,,﻿Rev.,﻿T. Ambrose Butler,,,,,,,1868.0,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,﻿Leavenworth County,,﻿Leavenworth,﻿KS,﻿KS,,,,,,,,﻿Rev.,﻿Albertus Heinman,﻿O. Car. Calc.,,,,,,1868.0,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul,English,,,,﻿Atchison County,﻿Atchison County,﻿Atchison,﻿Atchison,﻿KS,,,,,,,,,﻿Very Rev.,﻿Augustine Wirth,﻿O.S.B.,﻿Prior,,,,,1868.0,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul,English,,,,﻿Atchison County,﻿Atchison County,﻿Atchison,﻿Atchison,﻿KS,,,,,,,,,﻿Rev.,﻿Primin Koumly,﻿O.S.B.,,,,,,1868.0,VAKansas
﻿kc.ks.0006,﻿church,not recorded,English,,,,,﻿Atchison County,﻿Monrovia,﻿Monrovia,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,﻿Atchison County,﻿Mooney Creek,﻿Mooney Creek,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,﻿Doniphan County,﻿Belmont,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0018,﻿church,not recorded,English,,,,,﻿Doniphan County,﻿Wathena,﻿Wathena,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,﻿Doniphan County,﻿Wolf River,﻿Wolf River Township,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0022,﻿church,not recorded,English,,,,﻿Doniphan County,﻿Doniphan County,﻿Iowa Point,﻿Iowa Point,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1868.0,VAKansas
﻿kc.ks.0025,﻿church,not recorded,English,,,,﻿Miami County,﻿Johnson County,﻿Aubery,﻿Aubry,﻿KS,,,,﻿kc.ks.0023,﻿Attended from Eudora,,,,,,,,,,,,1868.0,VAKansas
