instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿joh_h_luers_001,﻿Rt. Rev.,﻿John H. Luers,﻿D.D.,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jul_benoit_001,﻿Very Rev.,﻿Julian Benoit,,"﻿Pastor, V.G.",,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿edw_p_walters_001,﻿Rev.,﻿Edward P. Walters,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿F. P. J. Siegelack,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0002,﻿church,﻿Mother of God,﻿German,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jos_weutz_001,﻿Rev.,﻿Joseph Weutz,,﻿Pastor,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0002,﻿church,﻿Mother of God,﻿German,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿a_a_heitmann_001,﻿Rev.,﻿A. Heitmann,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0003,﻿church,﻿St. Paul's,﻿German,,,,﻿Allen County,﻿Allen County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿edw_koenig_001,﻿Rev.,﻿E. Koenig,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0005,﻿church,not recorded,English,﻿church building,,,﻿Allen County,﻿Allen County,﻿Arcola,﻿Arcola,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0023,﻿Attended from Columbia City,,,,,,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0006,﻿church,﻿St. Francis',English,,,,﻿Fountain County,﻿Fountain County,﻿Attica,﻿Attica,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jos_rademacher_001,﻿Rev.,﻿Joseph Rademacher,,﻿Pastor,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0007,﻿church,﻿St. Mary's,English,,,,﻿Noble County,﻿Noble County,﻿Avilla,﻿Avilla,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿aug_oechtering_001,﻿Rev.,﻿Augustin B. Oechtering,,,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0009,﻿church,﻿St. Mary's,English,,,,﻿Madison County,﻿Madison County,﻿Anderson,﻿Anderson,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿joh_mcmahon_001,﻿Rev.,﻿John McMahon,,﻿Pastor,,,,,1866,﻿FortWayne,FortWayne
﻿for.in.0010,﻿church,﻿St. Aloysius',English,﻿vacant,,,﻿Allen County,﻿Allen County,﻿Besançon,﻿New Haven,﻿IN,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1866,﻿FortWayne,FortWayne
