instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.103622937176794,-84.5091434037047,,,,,,﻿Right Rev.,﻿John B. Purcell,﻿D.D.,,,,,,1837,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,,﻿Rev.,﻿S. H. Montgomery,,,,,,,1837,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,,﻿Rev.,﻿E. T. Collins,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.09989682,-84.52362173,,,,,,﻿Rev.,﻿John M. Henni,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev.,﻿Henry D. Juncker,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev.,﻿Matthias Wurtz,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,﻿Au-Glaize and Blanchard's River Settlement,,,,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev.,﻿J. W. Hortsman,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,﻿Au-Glaize and Blanchard's River Settlement,,,,﻿Beechland,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev. Mr.,﻿Vande Weyer,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,﻿Au-Glaize and Blanchard's River Settlement,,,,﻿Canton,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev. Mr.,﻿Vande Weyer,,,,,,,1837,Cincinnati
﻿cin.oh.0005,﻿church,﻿St. Fidelis,﻿German,,﻿Au-Glaize and Blanchard's River Settlement,,﻿Carroll County,,﻿Morges,﻿Cincinnati,﻿OH,,39.09989682,-84.52362173,,,,,,﻿Rev. Mr.,﻿Vande Weyer,,,,,,,1837,Cincinnati
