instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.103622937176794,-84.5091434037047,,,,,﻿joh_b_purcell_901,﻿Rt. Rev.,﻿John B. Purcell,﻿D.D.,,,,,,1834.0,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,﻿jam_j_mullon_901,﻿Rev.,﻿James J. Mullon,,,,,,,1834.0,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,﻿jam_v_wiseman_901,﻿Rev.,﻿James V. Wiseman,,,,,,,1834.0,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,﻿edw_t_collins_901,﻿Rev.,﻿Edward T. Collins,,,,,,,1834.0,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103622937176794,-84.5091434037047,,,,,﻿xav_tchenhess_901,﻿Rev.,﻿Xaverius Tchenhess,,,,,,,1834.0,Cincinnati
﻿cle.oh.0038,﻿church,﻿St. John Baptist,English,﻿Mass at 10,,,﻿Stark County,﻿Stark County,﻿Canton,﻿Canton,﻿OH,﻿OH,40.8032909865245,-81.37734111305679,,,,,﻿mar_henni_901,﻿Rev.,﻿Martin Henni,,,,,,,1834.0,Cincinnati
﻿cin.oh.0094,﻿church,not recorded,English,﻿Church not yet dedicated,,,﻿Butler County,﻿Butler County,﻿Hamilton,﻿Hamilton,﻿OH,﻿OH,39.401816898600295,-84.56024414537141,,,,,,,,,,,,,,1834.0,Cincinnati
﻿col.oh.0040,﻿church,not recorded,English,"﻿Mass at 10, every 3d Sunday",,,﻿Fairfield County,﻿Fairfield County,﻿Lancaster,﻿Lancaster,﻿OH,﻿OH,39.712793095978206,-82.5989784049478,,,,,﻿n_d_young_901,﻿Rev.,﻿N. D. Young,,,"﻿Dw. at St. Joseph's, Somerset",,,,1834.0,Cincinnati
﻿cle.oh.9000,﻿church,﻿St. Paul's,English,﻿2d Sunday,,,﻿Columbiana County,﻿Columbiana County,﻿New Lisbon,﻿Lisbon,﻿OH,﻿OH,40.773561691792004,-80.7725691413427,,,,,﻿joh_h_magrady_901,﻿Rev.,﻿John H. Magrady,,,﻿Dw. at Steubenville,,,,1834.0,Cincinnati
﻿cle.oh.0122,﻿church,not recorded,English,"﻿1st Sunday, Mass at 10",,,﻿Huron County,﻿Huron County,﻿Norwalk,﻿Norwalk,﻿OH,﻿OH,41.239444,-82.62,,,,,﻿edm_quin_901,﻿Rev.,﻿Edmund Quin,,,﻿Dw. at Tiffin,,,,1834.0,Cincinnati
﻿col.oh.9000,﻿church,﻿St. Lewis Bertand,English,,,,﻿Perry County,﻿Perry County,﻿Rohoboth,﻿Rehoboth,﻿OH,﻿OH,39.742955798591105,-82.1916070545104,,"﻿attended from St. Joseph's, Somerset",,,,,,,,,,,,1834.0,Cincinnati
﻿col.oh.0024,﻿church,﻿St. Barnabas,English,﻿2nd Sunday,,,﻿Morgan County,﻿Perry County,,﻿Crooksville,﻿OH,﻿OH,39.7348949244159,-82.038431539808,,﻿attended from St. Joseph's,,,,,,,,,,,,1834.0,Cincinnati
﻿col.oh.9001,﻿church,﻿St. Dominick,English,﻿1st Sunday,,,﻿Guernsey County,,﻿Barnsville,,﻿OH,,39.9878433329052,-81.1814788056987,,,,,﻿r_p_miles_901,﻿Rev.,﻿R. P. Miles,,,,,,,1834.0,Cincinnati
﻿col.oh.0023,﻿church,﻿St. Luke's,English,﻿2nd Sunday of 2d month,,,﻿Knox County,﻿Knox County,﻿Danville,﻿Danville,﻿OH,﻿OH,40.44785521250439,-82.26083151478349,,﻿served from St. Joseph's,,,,,,,,,,,,1834.0,Cincinnati
