instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿har.ct.0051,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿Coldbrook,﻿Colebrook,﻿CT,,41.991407099999996,-73.0956765,﻿har.ct.0140,,﻿attended from Winsted,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0052,﻿church,﻿St. Patrick's,English,,,,,﻿Hartford County,﻿Collinsville,﻿Collinsville,﻿CT,,41.812875700000006,-72.9201022,,,,,,﻿jno_fagan_001,﻿Rev.,﻿John Fagan,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0053,﻿church,﻿St. Bridget's,English,,,,,﻿Litchfield County,﻿Cornwall,﻿Cornwall,﻿CT,,41.7866294,-73.27653609999999,﻿har.ct.0059,,﻿attended from Falls Village,﻿Mass once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0055,﻿church,﻿St. Peter's,English,,,,,﻿Fairfield County,﻿Danbury,﻿Danbury,﻿CT,,41.392058,-73.448883,,,,,,﻿amb_manahan_001,﻿Rev.,﻿Ambrose Manahan,﻿D.D.,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0056,﻿church,not recorded,English,﻿no church,,,,﻿Windham County,﻿Danielsonville,﻿Danielson,﻿CT,,41.8026369,-71.88473499999999,﻿har.ct.0090,,﻿attended from Moosup,﻿Mass every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0057,﻿church,﻿St. Thomas Aquinas,English,,,,,﻿Fairfield County,﻿Fairfield,﻿Fairfield,﻿CT,,41.1407245,-73.2617723,﻿har.ct.0039,,"﻿attended from St. James', Bridgeport",,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0059,﻿church,﻿St. Patrick's,English,,,,,﻿Litchfield County,﻿Falls Village,﻿Falls Village,﻿CT,,41.95502020000001,-73.3650579,,,,,,﻿joh_a_couch_001,﻿Rev.,﻿John Couch,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0060,﻿church,not recorded,English,,,,,﻿Hartford County,﻿Farmington,﻿Farmington,﻿CT,,41.7360305,-72.795027,﻿har.ct.0012,,﻿attended from New Britain,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0064,﻿church,﻿St. Columbkille,English,,,,,﻿Litchfield County,﻿Goshen,﻿Goshen,﻿CT,,41.831518700000004,-73.2248946,﻿har.ct.0059,,﻿attended from Falls Village,﻿Mass once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0065,﻿church,﻿St. Mary's,English,,,,,﻿Fairfield County,﻿Greenwich,﻿Greenwich,﻿CT,,41.0262417,-73.62819640000001,﻿har.ct.0020,,﻿attended from Stamford,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0066,﻿church,﻿St. George's,English,,,,,﻿New Haven County,﻿Guilford,﻿Guilford,﻿CT,,41.29924129999999,-72.6878392,﻿har.ct.0043,,﻿attended from Branford,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0073,﻿church,not recorded,English,,,,,﻿Middlesex County,﻿Haddam,﻿Haddam,﻿CT,,41.477143299999994,-72.5122763,﻿har.ct.0050,,﻿attended from Colchester,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0074,﻿church,﻿Our Lady of Mount Carmel,English,,,,,﻿New Haven County,﻿Hampden,﻿Hamden,﻿CT,,41.3991501,-72.8968132,﻿har.ct.0047,,﻿attended from Cheshire,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0076,﻿church,﻿St. Patrick's,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,,41.782096,-72.6828563,,,,,,﻿jam_hughes_001,﻿Rev.,﻿James Hughes,,﻿Pastor,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0076,﻿church,﻿St. Patrick's,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,,41.782096,-72.6828563,,,,,,﻿joh_ofarrell_001,﻿Rev.,﻿John O'Farrell,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0077,﻿church,﻿St. Peter's,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,,41.7573218,-72.6742811,,,,,,﻿joh_lynch_001,﻿Rev.,﻿John Lynch,,﻿Pastor,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0077,﻿church,﻿St. Peter's,English,,,,,﻿Hartford County,﻿Hartford,﻿Hartford,﻿CT,,41.7573218,-72.6742811,,,,,,﻿phi_grace_001,﻿Rev.,﻿P. Grace,,,,,,,1864,﻿Hartford,Hartford
