instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
﻿phi.pa.0005,﻿cathedral,﻿Cathedral of St. Mary,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,﻿PA,39.9456428722341,-75.1485631318047,,,,,,,﻿Right Rev.,﻿Henry Conwell,﻿D.D.,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0005,﻿cathedral,﻿Cathedral of St. Mary,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,,39.9456428722341,-75.1485631318047,,,,,,,﻿Right Rev.,﻿Francis P. Kenrick,﻿D. D.,﻿Coadj.,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0005,﻿cathedral,﻿Cathedral of St. Mary,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,,39.9456428722341,-75.1485631318047,,,,,,,﻿Very Rev.,﻿Peter R. Kenrick,,﻿Pastor,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0005,﻿cathedral,﻿Cathedral of St. Mary,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,,39.9456428722341,-75.1485631318047,,,,,,,﻿Rev.,﻿Charles J. Carter,,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0006,﻿church,﻿St. Joseph's,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,﻿PA,39.9465537154355,-75.147570704557,,,,,,,﻿Rev.,﻿James Ryder,﻿S. J.,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0006,﻿church,﻿St. Joseph's,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,,39.9465537154355,-75.147570704557,,,,,,,﻿Rev.,﻿Felix Barbelin,﻿S. J.,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0007,﻿church,﻿St. Augustine's,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,﻿PA,39.9555271371024,-75.1465845042972,,,,,,,﻿Rev.,﻿N. O'Donnell,,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0007,﻿church,﻿St. Augustine's,English,,,,,﻿Philadelphia County,﻿Philidelphia,﻿Philidelphia,﻿PA,,39.9555271371024,-75.1465845042972,,,,,,,﻿Rev.,﻿J. O'Reilley,,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0009,﻿church,﻿Holy Trinity,﻿German,﻿German,,,,﻿Philadelphia County,﻿Philadelphia,﻿Philidelphia,﻿PA,﻿PA,39.945508396058294,-75.1518946315092,,,,,,,﻿Rev.,﻿Nicholas Balleis,,,,,,,1838,,1838.0,Philadelphia
﻿phi.pa.0009,﻿church,﻿Holy Trinity,﻿German,﻿German,,,,﻿Philadelphia County,﻿Philadelphia,﻿Philidelphia,﻿PA,,39.945508396058294,-75.1518946315092,,,,,,,﻿Rev.,﻿Cor. Vanderbraak,,,,,,,1838,,1838.0,Philadelphia
