instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿stp.mn.0001,﻿cathedral,﻿Cathedral of St. Paul,English,,,,﻿Ramsey County,﻿Ramsey County,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿tho_l_grace_001,﻿Right Rev.,﻿Thomas L. Grace,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0001,﻿cathedral,﻿Cathedral of St. Paul,English,,,,﻿,﻿,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿a_ravoux_001,﻿Very Rev.,﻿A. Ravoux,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0001,﻿cathedral,﻿Cathedral of St. Paul,English,,,,﻿,﻿,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿joh_ireland_001,﻿Rev.,﻿John Ireland,,﻿Pastor of the Parish,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0001,﻿cathedral,﻿Cathedral of St. Paul,English,,,,﻿,﻿,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿pro_maurer_001,﻿Rev.,﻿Prosper Maurer,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0001,﻿cathedral,﻿Cathedral of St. Paul,English,,,,﻿,﻿,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿jam_mcgolrick_001,﻿Rev.,﻿James McGolrick,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0002,﻿church,﻿Assumption Church,﻿German,,,,﻿Ramsey County,﻿Ramsey County,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿cle_staub_001,﻿Rev.,﻿Clement Staub,﻿O.S.B.,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0002,﻿church,﻿Assumption Church,﻿German,,,,﻿,﻿,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿oth_wirz_001,﻿Rev.,﻿Othman Wirz,﻿O.S.B.,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0003,﻿church,﻿St. Mary's Church,English,,,,﻿Ramsey County,﻿Ramsey County,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,,,,,﻿l_caillet_001,﻿Rev.,﻿L. Caillet,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0006,﻿church,﻿St. Michael's Church,English,,﻿West St. Paul,,﻿Ramsey County,﻿Ramsey County,﻿St. Paul,﻿St. Paul,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0001,﻿Attended from the Cathedral,,,﻿pro_maurer_001,﻿Rev.,﻿Prosper Maurer,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0007,﻿church,﻿St. John's Church,English,,,,﻿Ramsey County,﻿Ramsey County,﻿New-Canada,﻿Little Canada,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿j_goiffon_001,﻿Rev.,﻿J. Goiffon,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0070,﻿church,﻿Church of St. Anthony of Padua,﻿English,,,,﻿Hennepin County,﻿Hennepin County,﻿St. Anthony,﻿St. Anthony,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿f_tissot_001,﻿Rev.,﻿F. Tissot,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0071,﻿church,﻿Church of St. Boniface,﻿German,,,,﻿Hennepin County,﻿Hennepin County,﻿St. Anthony,﻿St. Anthony,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0072,﻿church,not recorded,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Minneapolis,﻿Minneapolis,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0073,﻿church,﻿Church of St. John the Baptist,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Dayton,﻿Dayton,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿l_nicolas_002,﻿Rev.,﻿L. Nicolas,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0074,﻿church,﻿Church of St. Walburga,﻿German,,,,﻿Hennepin County,﻿Hennepin County,﻿Corcoran,﻿Corcoran,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0174,"﻿Visited by Rev. J. Koering, of St. Michael's, Wright Co.",,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0075,﻿church,﻿Church of St. Mary,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Corcoran,﻿Corcoran,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0073,﻿Visited by Rev. L. Nicolas,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0076,﻿church,﻿Church of St. Louis,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Osseo,﻿Osseo,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0073,﻿Visited by Rev. L. Nicolas,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0077,﻿church,not recorded,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Crystal Lake,﻿Robbinsdale,﻿MN,,﻿#REF!,﻿#REF!,,﻿Visited,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0078,﻿church,﻿Church of Holy Name,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Medina,﻿Medina,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0001,﻿Visited from St. Paul,,﻿Went with first one,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0079,﻿church,﻿SS. Peter and Paul,English,,,,﻿Hennepin County,﻿Hennepin County,,﻿Loretto,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0001,﻿Visited from St. Paul,,﻿Went with first one,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0080,﻿church,not recorded,English,,,,﻿Hennepin County,﻿Hennepin County,﻿St. Boniface,﻿St. Bonifacius,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0019,"﻿Visited by Rev. F. Stern, of Waconia",,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0081,﻿station,not recorded,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Maple Grove,﻿Maple Grove,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0073,﻿Visited by Rev. L. Nicolas,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0082,﻿station,not recorded,English,,,,﻿Hennepin County,﻿Hennepin County,﻿Cahiltown,﻿Edina,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0070,﻿Visited by Rev. F. Tissot,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0008,﻿church,﻿Church of St. Stephen,English,,,,﻿Anoka County,﻿Anoka County,﻿Anoka,﻿Anoka,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0073,"﻿Visited by Rev. L. Nicolas, of Dayton",,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0009,﻿church,﻿Church of St. Genevieve,English,,,,﻿Anoka County,﻿Anoka County,﻿Centreville,﻿Centerville,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0007,"﻿Visited by Rev. Joseph Goiffon, of Little Canada",,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0010,﻿station,not recorded,English,,,,﻿Anoka County,﻿Anoka County,﻿St. Francis,﻿St. Francis,﻿MN,,﻿#REF!,﻿#REF!,﻿stp.mn.0073,﻿Visited by Rev. L. Nicolas,,,,,,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0032,﻿church,﻿Church of Guardian Angels,English,,,,﻿Dakota County,﻿Dakota County,﻿Hastings,﻿Hastings,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿fra_hurth_001,﻿Rev.,﻿Francis Hurth,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0033,﻿church,﻿Church of St. Peter,English,,,,﻿Dakota County,﻿Dakota County,﻿Mendota,﻿Mendota,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿c_genis_001,﻿Rev.,﻿C. Genis,,,,,,,1868,﻿StPaul,StPaul
﻿stp.mn.0034,﻿church,﻿Church of St. John,English,,,,﻿Dakota County,﻿Dakota County,﻿Burnsville,﻿Burnsville,﻿MN,,﻿#REF!,﻿#REF!,,﻿,,,﻿a_oster_001,﻿Rev.,﻿A. Oster,,,,,,,1868,﻿StPaul,StPaul
