instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿phi.pa.9000,﻿church,﻿St. Peter's,English,﻿twice a month,,,,﻿Franklin County,﻿Chambersburg,﻿Chambersburg,﻿PA,﻿PA,41.5718821872581,-75.5011598971866,,,,,,﻿Rev.,﻿Thomas Heyden,,,,,,,1837,Philadelphia
﻿erie.pa.0015,﻿church,﻿St. Francis of Assissium,English,,,,,﻿Clearfield County,﻿Clearfield,﻿Clearfield,﻿PA,﻿PA,41.0191382438473,-78.439124053973,,,﻿occasionally,,,﻿Rev.,﻿Otho Borgess,,,,,,,1837,Philadelphia
﻿har.pa.0010,﻿church,﻿St. Peter's,English,﻿twice a month,,,,﻿Lancaster County,﻿Columbia,﻿Columbia,﻿PA,﻿PA,40.0295720260006,-76.50186656104479,,,,,,﻿Rev.,﻿B. Keenan,,,﻿Dw. at Lancaster,,,,1837,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,﻿PA,39.818757561126,-77.03791244951779,,,,,,﻿Rev.,﻿Matthew Lekeu,﻿S.J.,,,,,,1837,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,,39.818757561126,-77.03791244951779,,,,,,﻿Rev.,﻿Michael Dougherty,﻿S. J.,,,,,,1837,Philadelphia
﻿har.pa.0023,﻿church,﻿Sacred Heart,English,,,,,﻿Adams County,﻿Conewago,﻿Edgegrove,﻿PA,,39.818757561126,-77.03791244951779,,,,,,﻿Rev.,﻿Virgil Barber,﻿S. J.,,,,,,1837,Philadelphia
﻿pit.pa.9007,﻿church,﻿St. Philip Beniti,English,,﻿Cussewago Creek,,﻿Crawford County,,,,﻿PA,,39.818757561126,-77.03791244951779,,,﻿occasionally,,,﻿Rev.,﻿P. Rafferty,,,,,,,1837,Philadelphia
﻿phi.pa.9001,﻿church,﻿Mount Carmel,English,,,,﻿Westmoreland County,,﻿Derry Township,,﻿PA,,39.818757561126,-77.03791244951779,,,﻿occas.,,,﻿Rev.,﻿James A. Stillinger,,,﻿Dw. at Blairsville,,,,1837,Philadelphia
﻿phi.pa.9001,﻿church,﻿Mount Carmel,English,"﻿Church not dedicated, twice a month",,,﻿Westmoreland County,,﻿Easton,,﻿PA,,39.818757561126,-77.03791244951779,,,,,,﻿Rev.,﻿H. Herzog,,,,,,,1837,Philadelphia
﻿pit.pa.0042,﻿church,﻿St. Patrick's,English,﻿once a month,,,,﻿Cambria County,﻿Ebbensburg,﻿Ebensburg,﻿PA,﻿PA,40.4887859820315,-78.7264887019364,,,,,,﻿Rev.,﻿Peter Lemke,,,,,,,1837,Philadelphia
﻿har.pa.0015,﻿church,﻿St. Peter's,English,﻿twice a month,,,,﻿Lancaster County,﻿Elizabethtown,﻿Elizabethtown,﻿PA,﻿PA,40.1500281007293,-76.6037833371257,,,,,,﻿Rev.,﻿John Foley,,,,,,,1837,Philadelphia
﻿pit.pa.0046,﻿church,﻿St. Mary's,English,﻿once a month,,,,﻿Armstrong County,﻿Freeport,﻿Freeport,﻿PA,﻿PA,40.6740833572142,-79.68331683534579,,,,,,﻿Rev.,﻿P. Rafferty,,,,,,,1837,Philadelphia
﻿scr.pa.0088,﻿church,﻿St. Francis,English,﻿once a month,,,,﻿Susquehanna County,﻿Friendvsville,﻿Friendvsville,﻿PA,﻿PA,41.9181450556672,-76.0479609461151,,,,,,﻿Rev.,﻿H. Fitzsimmons,,,,,,,1837,Philadelphia
﻿har.pa.0029,﻿church,﻿St. Francis Xavier,English,﻿once a month,,,,﻿Adams County,﻿Gettysburg,﻿Gettysburg,﻿PA,﻿PA,39.8287621036599,-77.2319782970075,,,,,,﻿Rev.,﻿Michael Dougherty,,,﻿from Conewago,,,,1837,Philadelphia
﻿phi.pa.0048,﻿church,﻿Most H. Sacrament,English,,,,,﻿Berks County,﻿Goshenhoppen,﻿Bally,﻿PA,﻿PA,40.3977637233359,-75.5811847552999,,,,,,﻿Rev.,﻿Boniface Corvin,﻿S. J.,,,,,,1837,Philadelphia
﻿pit.pa.0050,﻿church,﻿St. John Baptist,English,,﻿Harman's Bottom,,,﻿Somerset County,,﻿New Baltimore,﻿PA,﻿PA,39.983690252848604,-78.7754935502999,,,,,,,,,,﻿Vacant,,,,1837,Philadelphia
﻿har.pa.0001,﻿church,﻿St. Patrick's,English,,,,,﻿Dauphin County,﻿Harrisburg,﻿Harrisburg,﻿PA,﻿PA,40.26360912273461,-76.88657526638809,,,,,,﻿Rev.,﻿J. Foley,,,,,,,1837,Philadelphia
﻿phi.pa.9002,﻿church,﻿St. Dennis,English,,,,,,﻿Hartford Township,,﻿PA,,40.26360912273461,-76.88657526638809,,,,,,﻿Rev.,﻿D. Mulholland,,,,,,,1837,Philadelphia
﻿pit.pa.0051,﻿church,﻿St. Joseph's,English,﻿once a month,,,,﻿Cambria County,﻿Hart's Sleeping Place,﻿Patton,﻿PA,﻿PA,40.6333370121504,-78.7081497805475,,,,,,﻿Rev.,﻿P. Lemke,,,,,,,1837,Philadelphia
﻿phi.pa.0055,﻿church,﻿St. John Baptist,English,﻿twice a month,,,,﻿Bucks County,﻿Haycock,﻿Ottsville,﻿PA,﻿PA,40.4996412716045,-75.2050256468265,,,,,,﻿Rev.,﻿H. Herzog,,,,,,,1837,Philadelphia
﻿pit.pa.0054,﻿church,﻿Holy Trinity,English,,,,,﻿Huntingdon County,﻿Huntingdon,﻿Huntingdon,﻿PA,﻿PA,40.48607691989471,-78.0130167127448,,,﻿occasionally,,,﻿Rev.,﻿James Bradley,,,,,,,1837,Philadelphia
﻿pit.pa.0058,﻿church,﻿St. John Gualbertus,English,﻿monthly,,,,,﻿Johnstown,,﻿PA,,40.48607691989471,-78.0130167127448,,,,,,﻿Rev.,﻿Peter Lemke,,,,,,,1837,Philadelphia
﻿har.pa.0005,﻿church,﻿St. Mary's,English,﻿monthly,,,,﻿Lebanon County,﻿Lebanon,﻿Lebanon,﻿PA,﻿PA,40.339628377135504,-76.4242668689659,,,,,,﻿Rev.,﻿Nicholas Steinbacher,﻿S. J.,,﻿Dw. at Reading,,,,1837,Philadelphia
﻿har.pa.0008,﻿church,﻿St. Mary's,English,,,,,﻿Lancaster County,﻿Lancaster,﻿Lancaster,﻿PA,﻿PA,40.0359609047546,-76.3069516556277,,,,,,﻿Rev.,﻿Bernard Keenan,,,,,,,1837,Philadelphia
﻿har.pa.0039,﻿church,﻿All Saints,English,,,,,﻿Mifflin County,﻿Lewistown,﻿Lewistown,﻿PA,﻿PA,40.600230081157,-77.5731348003463,,,,,,﻿Rev.,﻿Otho Borgess,,,,,,,1837,Philadelphia
﻿har.pa.0025,﻿church,﻿St. Aloysius,English,﻿monthly,,,,﻿Adams County,﻿Littlestown,﻿Littlestown,﻿PA,﻿PA,39.7434236100763,-77.0880941978578,,,,,,﻿Rev.,﻿Michael Dougherty,﻿S. J.,,,,,,1837,Philadelphia
﻿har.pa.0017,﻿church,﻿St. Patrick's,English,﻿twice a month,,,,﻿York County,﻿Little York,﻿York,﻿PA,﻿PA,39.958320620593604,-76.7276114516752,,,,,,﻿Rev.,﻿Patrick Dwen,,,,,,,1837,Philadelphia
﻿pit.pa.9002,﻿church,﻿St. Michel's,English,,,,,﻿Cambria County,﻿Loretto,﻿Loretto,﻿PA,﻿PA,40.5024915197035,-78.6303399848403,,,,,,﻿Rev.,﻿Demetrius A. Galitzin,,,,,,,1837,Philadelphia
﻿phi.pa.0036,﻿church,﻿St. John Baptist,English,,,,,﻿Philadelphia County,﻿Manayunk,﻿Philadelphia,﻿PA,﻿PA,40.024886449411504,-75.2200613285847,,,,,,﻿Rev.,﻿Michael Healy,,,,,,,1837,Philadelphia
