instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿lou.kt.0020,﻿church,﻿St. Joseph's,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.8104203519326,-85.4716490055571,,,,,,,,,,,,,,1834,Bardstown
﻿cov.kt.0023,﻿church,﻿St. Pius,English,,,,﻿Scott County,,﻿Frankfort,,﻿KY,,37.8104203519326,-85.4716490055571,,,,,,﻿Rev.,﻿E. McMahon,,,,,,,1834,Bardstown
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.6931850437086,-85.2623889702797,,,,,,﻿Rev.,﻿Thomas Martin,,,,,,,1834,Bardstown
﻿lou.kt.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,﻿KY,37.76659691,-85.48401476,,,,,,﻿Rev.,﻿Linus Coomes,,,,,,,1834,Bardstown
﻿lou.kt.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,,37.76659691,-85.48401476,,,,,,﻿Rev.,﻿Walter Coomes,,,,,,,1834,Bardstown
﻿lou.kt.9011,﻿church,not recorded,English,,,,﻿Shelby County,﻿Shelby County,﻿Shelbyville,﻿Shelbyville,﻿KY,﻿KY,38.217863812028604,-85.22290967502629,,,,,,,,,,,,,,1834,Bardstown
﻿lou.kt.0102,﻿church,not recorded,English,,,,﻿Spencer County,﻿Spencer County,,﻿Taylorsville,﻿KY,﻿KY,38.03301884995879,-85.34467740897921,,,,,,﻿Rev.,﻿J. Elliott,,,,,,,1834,Bardstown
﻿alt.il.0020,﻿church,﻿Church of the Holy Family,﻿French,,,,﻿St. Clair's County,﻿St. Clair County,﻿Cahokias,﻿Cahokia Heights,﻿IL,﻿IL,38.5700824,-90.18928050000001,,,,,,﻿Rev.,﻿Peter Doutreluigne,,,﻿officiates here every Sunday,,,,1834,Bardstown
﻿alt.il.0091,﻿church,not recorded,﻿English,﻿Church not yet finished. Service once a month.,﻿English Settlement,,﻿Monroe County,﻿St. Clair County,﻿Prairie du Long,﻿Prairie Du Long Township,﻿IL,﻿IL,38.5700824,-90.18928050000001,,,,,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1834,Bardstown
﻿alt.il.0091,﻿church,not recorded,﻿English,﻿Church not yet finished. Service once a month.,﻿English Settlement,,﻿Monroe County,﻿St. Clair County,﻿Grand Prairie,﻿Prairie Du Long Township,﻿IL,,38.5700824,-90.18928050000001,,,﻿visited 4 times a year,,,﻿Rev.,﻿L. Picot,,,﻿dw. at Vincennes,,,,1834,Bardstown
﻿alt.il.0091,﻿church,not recorded,﻿English,﻿Church not yet finished. Service once a month.,"﻿French Settlement, Raccoon River",,﻿Monroe County,﻿St. Clair County,﻿Grand Prairie,﻿Prairie Du Long Township,﻿IL,,38.5700824,-90.18928050000001,,,﻿occasionally,,,﻿Rev.,﻿Mr. Picot,,,,,,,1834,Bardstown
﻿chi.il.0052,﻿church,not recorded,﻿English,,,,﻿Davies County,﻿Jo Daviess County,﻿Galena,﻿Galena,﻿IL,﻿IL,42.41531383,-90.43043709999999,,,,,,,,,,,,,,1834,Bardstown
﻿chi.il.9000,﻿church,not recorded,﻿English,,﻿Fever River,,﻿Davies County,﻿Jo Daviess County,,,﻿IL,﻿IL,42.41531383,-90.43043709999999,,,,,,,,,,,,,,1834,Bardstown
﻿chi.il.9001,﻿church,not recorded,﻿English,,﻿Mines,,﻿Davies County,﻿Jo Daviess County,,,﻿IL,﻿IL,42.41531383,-90.43043709999999,,,,,,,,,,,,,,1834,Bardstown
﻿alt.il.0053,﻿church,not recorded,English,,,,﻿Monroe County,,﻿Harrisonville,﻿Harrisonville,﻿IL,﻿IL,38.2867088161778,-90.34951975094721,,﻿visited by Rev. V. Van Cloostere,﻿once a month,,,,,,,,,,,1834,Bardstown
﻿alt.il.0059,﻿church,﻿Church of the Conception,﻿English and French,,,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,37.9220989606195,-89.915037609783,,,,,,﻿Rev.,﻿Matthew Condamine,,,,,,,1834,Bardstown
