instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0020,﻿church,﻿St. Patrick's,English,,,,﻿Porter County,﻿Porter County,﻿Calumet,﻿Chesterton,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0069,﻿attended from Laporte,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0021,﻿church,not recorded,English,,,,﻿Jay County,﻿Jay County,﻿Camden,﻿Pennville,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0135,﻿attended from St. Mary's Home,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0022,﻿church,not recorded,English,,,,﻿St. Joseph's County,,﻿Carlisle,﻿Carlisle,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0069,﻿attended from Laporte,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0023,﻿church,﻿St. Mary's,English,,,,﻿Whitley County,﻿Whitley County,﻿Columbia City,﻿Columbia City,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿hen_schaefer_001,﻿Rev.,﻿Henry Schaefer,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0024,﻿church,not recorded,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Clarke's Hill,﻿Clarks Hill,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0025,﻿church,not recorded,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Colfax,﻿Colfax,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0026,﻿church,not recorded,English,,,,﻿Cass County,﻿Cass County,﻿Clymer,﻿Clymers,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0081,﻿attended from Logansport,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0188,﻿church,not recorded,English,,,,﻿Hamilton County,﻿Hamilton County,﻿Cicero,﻿Cicero,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0109,﻿attended from Peru,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0031,﻿church,not recorded,English,,,,﻿Lake County,﻿Lake County,﻿Crown Point,﻿Crown Point,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿m_p_wehrle_001,﻿Rev.,﻿M. P. Wehrle,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0027,﻿church,not recorded,English,﻿no church,,,﻿Noble County,﻿DeKalb County,﻿Corona,﻿Corunna,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0007,﻿attended from Avilla,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0028,﻿church,not recorded,English,﻿church building,,,﻿Fountain County,﻿Fountain County,﻿Covington,﻿Covington,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0006,﻿attended from Attica,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0029,﻿church,not recorded,English,,,,﻿Lake County,﻿Lake County,﻿Cedar Lake,﻿Cedar Lake,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿bartolz_001,﻿Rev.,﻿- Bartolz,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0030,﻿church,﻿St. Bernard's,English,,,,﻿Montgomery County,﻿Montgomery County,﻿Crawfordsville,﻿Crawfordsville,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿cha_maugin_001,﻿Rev.,﻿Charles Maugin,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0194,﻿church,not recorded,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Dayton,﻿Dayton,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0034,﻿church,﻿St. Mary's,English,,,,﻿Adams County,﻿Adams County,﻿Decatur,﻿Decatur,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿joh_wemhoff_001,﻿Rev.,﻿John Wemhoff,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0035,﻿church,﻿St. Joseph's,English,,,,﻿Carroll County,﻿Carroll County,﻿Delphi,﻿Delphi,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
