instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿mon.ca.0032,﻿station,not recorded,English,,,,﻿Santa Barbara County,﻿Santa Barbara County,﻿El Refugio,﻿Capitan,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0030,﻿Attended from Santa Ynés,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0033,﻿station,not recorded,English,,,,﻿Santa Barbara County,﻿Santa Barbara County,﻿Santa Maria,﻿Santa Maria,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0030,﻿Attended from Santa Ynés,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0034,﻿church,not recorded,English,,,,﻿San Luis Obispo County,﻿San Luis Obispo County,﻿San Luis Obispo,﻿San Luis Obispo,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Peter Sastre,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0036,﻿church,not recorded,English,,,,﻿San Luis Obispo County,﻿San Luis Obispo County,﻿San Miguel,﻿San Miguel,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0034,﻿Attended from San Luis Obispo,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0037,﻿church,﻿St. Charles Borromeo's,English,,,,﻿Monterey County,﻿Monterey County,﻿Monterey,﻿Monterey,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Michael Racca,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0038,﻿church,not recorded,English,,,,﻿Monterey County,﻿Monterey County,﻿Carmelo Mission,﻿Carmel-By-The-Sea,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0037,﻿Attended from Monterey,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0039,﻿church,not recorded,English,,,,﻿Monterey County,﻿Monterey County,﻿San Antonio,﻿Bradley,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Doroteo Ambris,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0040,﻿church,not recorded,English,,,,﻿Monterey County,﻿Monterey County,﻿La Soledad,﻿Soledad,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0039,﻿Attended from San Antonio,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0041,﻿church,not recorded,English,,,,﻿Monterey County,﻿San Benito County,﻿San Juan Bautista,﻿San Juan Bautista,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿c_rubio_001,﻿Rev.,﻿Ciprian Rubio,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0042,﻿station,not recorded,English,,﻿New-Idria Mines,,﻿Fresno County,﻿San Benito County,﻿Panocha,﻿Panoche,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0041,﻿Attended from San Juan Bautista,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0045,﻿chapel,﻿St. Martin's,English,,,,﻿Santa Clara County,﻿Santa Clara County,﻿San Martin,﻿San Martin,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿tho_j_hudson_001,﻿Rev.,﻿James Hudson,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0044,﻿church,﻿St. Patrick's,English,﻿in course of erection,,,﻿Santa Clara County,﻿Santa Clara County,﻿Gilroy,﻿Gilroy,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0045,﻿Attended from St. Martin's,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0048,﻿church,not recorded,English,,,,﻿Santa Cruz County,﻿Santa Cruz County,﻿Santa Cruz,﻿Santa Cruz,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿ang_d_casanova_001,﻿Rev.,﻿Angel Casanova,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
