instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿f_n_blanchet_001,﻿Most Rev.,﻿F. N. Blanchet,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿joh_f_fierens_001,﻿Very Rev.,﻿John F. Fierens,,﻿Rector,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿cha_tierney_001,﻿Rev.,﻿Charles Tiernay,,﻿Assistant,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿seb_goens_001,﻿Rev.,﻿Mr. Goens,,﻿Secretary,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0001,﻿cathedral,﻿Cathedral of the Immaculate Conception,English,,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿lew_piette_001,﻿Rev.,﻿Lewis Piette,,﻿Chaplain of the Convent,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0002,﻿church,﻿Sacred Heart,English,,,,,,﻿Oregon City,﻿Oregon City,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿Attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0003,﻿church,not recorded,English,,,,,,﻿Milwaukee,﻿Milwaukee,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿Attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0005,﻿church,not recorded,English,,﻿Molala,,,,﻿Molala,﻿Molalla,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0007,﻿church,not recorded,English,,,,﻿Washington County,,﻿Hillsboro,﻿Hillsboro,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0004,﻿church,not recorded,English,,,,,,﻿Astoria,﻿Astoria,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0010,﻿church,not recorded,English,,,,,,﻿Mount Rainier,﻿Rainier,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0011,﻿church,not recorded,English,,,,,,﻿St. Helen,﻿St. Helen,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0012,﻿church,not recorded,English,,,,,,﻿Columbia Bottom,,﻿OR,,﻿#REF!,﻿#REF!,﻿ore.or.0001,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
﻿ore.or.0083,﻿church,not recorded,English,,,,,,﻿Cascades,﻿Cascades,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Portland,,,,,,,,,,,,1864,﻿OregonCity,OregonCity
