instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rt. Rev.,﻿J.B. Miege,"﻿S.J., D.D.",,,,,,1866.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿John I. Coghlan,﻿S.J.,,,,,,1866.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Aloysius Laigneil,﻿S.J.,,,,,,1866.0,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿William F. Fitzgerald,,,,,,,1866.0,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Cyrillus Knoll,﻿O. Car. Calc.,,,,,,1866.0,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Albertus Heimann,﻿O. Car. Calc.,,,,,,1866.0,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul,English,,,,﻿Atchison County,,﻿Atchison,,﻿KS,,,,,,,,,﻿Very Rev.,﻿Augustine Wirth,﻿O.S.B.,﻿Prior,,,,,1866.0,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul,English,,,,﻿Atchison County,,﻿Atchison,,﻿KS,,,,,,,,,﻿Rev.,﻿Pirmin Koumly,﻿O.S.B.,,,,,,1866.0,VAKansas
﻿kc.ks.0006,﻿church,not recorded,English,,,,,,﻿Monrovia,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,,﻿Mooney Creek,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,,﻿Belmont,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0018,﻿church,not recorded,English,,,,,,﻿Wathena,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,,﻿Wolf River,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0022,﻿church,not recorded,English,,,,﻿Doniphan County,,﻿Iowa Point,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0097,﻿church,not recorded,English,,,,﻿Jackson County,,﻿Holton,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0106,﻿church,not recorded,English,,,,﻿Marshall County,,﻿Marysville,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0107,﻿church,﻿St. Patrick's,English,,,,﻿Marshall County,,,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0091,﻿church,﻿St. Peter's,English,,,,﻿Douglas County,,﻿Big Springs,,﻿KS,,,,﻿kc.ks.0071,﻿Attended from Topeka,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0047,﻿church,﻿St. Columbkils,English,,,,﻿Johnson County,,﻿Bull Creek,,﻿KS,,,,﻿kc.ks.0046,﻿Attended from Peola,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0092,﻿church,not recorded,English,,,,﻿Coffey County,,﻿Burlington,,﻿KS,,,,﻿kc.ks.0103,﻿Attended from St. Boniface's,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0036,﻿church,not recorded,English,,,,﻿Dickinson County,,﻿Chapman's Creek,,﻿KS,,,,﻿kc.ks.0050,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0014,﻿church,﻿St. John's,English,"﻿church burned, new stone church building",,,﻿Doniphan County,,﻿Doniphan,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0023,﻿church,﻿St. Anthony's,English,,,,﻿Douglas County,,﻿Eudora,,﻿KS,,,,,,,,,﻿Rev.,﻿Aloysius Mayess,,,,,,,1866.0,VAKansas
﻿kc.ks.0003,﻿church,not recorded,English,,,,,,﻿Fort Leavenworth,,﻿KS,,,,﻿kc.ks.0001,﻿Attended from Leavenworth City,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0037,﻿church,not recorded,English,,,,﻿Riley County,,﻿Fort Riley,,﻿KS,,,,﻿kc.ks.0050,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0026,﻿church,﻿Church of Mary Queen of Angels,English,,,,﻿Bourbon County,,﻿Fort Scott,,﻿KS,,,,,,,,,﻿Rev.,﻿J.F. Cunningham,,,,,,,1866.0,VAKansas
﻿kc.ks.0033,﻿church,not recorded,English,,,,﻿Allen County,,﻿Humboldt,,﻿KS,,,,﻿kc.ks.0103,﻿Attended from St. Boniface's,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0098,﻿church,not recorded,English,,,,﻿Shawnee County,,﻿Indianola,,﻿KS,,,,﻿kc.ks.0071,﻿Attended from Topeka,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0072,﻿church,not recorded,English,,,,﻿Jefferson County,,﻿Indian Mill,,﻿KS,,,,﻿kc.ks.0071,﻿Attended from Topeka,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0035,﻿church,not recorded,English,,,,﻿Riley County,,﻿Junction City,,﻿KS,,,,﻿kc.ks.0050,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0038,﻿church,﻿St. John the Evangelist's,English,,,,﻿Douglas County,,﻿Lawrence,,﻿KS,,,,,,,,,﻿Rev.,﻿Sebastian Favre,,,,,,,1866.0,VAKansas
﻿kc.ks.0099,﻿church,not recorded,English,,,,﻿Coffey County,,﻿Le Roy,,﻿KS,,,,﻿kc.ks.0103,﻿Attended from St. Boniface's,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0100,﻿church,not recorded,English,,,,﻿Miami County,,﻿Middle Creek,,﻿KS,,,,﻿kc.ks.0038,﻿Attended from Lawrence,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0051,﻿church,﻿Church of the Seven Dolors,English,,﻿Potowotomie Reserve,,,,﻿Mission Creek,,﻿KS,,,,﻿kc.ks.0050,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0052,﻿church,not recorded,English,,,,﻿Riley County,,﻿Ogden,,﻿KS,,,,﻿kc.ks.0050,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0064,﻿church,not recorded,English,,,,﻿Johnson County,,﻿Olathe,,﻿KS,,,,﻿kc.ks.0038,﻿Attended from Lawrence,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0039,﻿church,﻿St. Francis de Hieronymo,﻿Indian,,,,﻿Nesho County,,﻿Osage Mission,,﻿KS,,,,,,﻿The Indian villages are attended monthly,,,﻿Rev.,﻿John Schoenmakers,﻿S.J.,﻿Superior,,,,,1866.0,VAKansas
﻿kc.ks.0039,﻿church,﻿St. Francis de Hieronymo,﻿Indian,,,,﻿Nesho County,,﻿Osage Mission,,﻿KS,,,,,,,,,﻿Rev.,﻿P.M. Ponziglione,﻿S.J.,,,,,,1866.0,VAKansas
﻿kc.ks.0073,﻿church,﻿St. Mary Magdalen,English,,,,﻿Jefferson County,,﻿Osaukee,,﻿KS,,,,﻿kc.ks.0071,﻿Attended from Topeka,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0048,﻿church,not recorded,English,,,,﻿Miami County,,﻿Osawatomie City,,﻿KS,,,,﻿kc.ks.0038,﻿Attended from Lawrence,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0034,﻿church,not recorded,English,,,,﻿Allen County,,﻿Owl Creek,,﻿KS,,,,﻿kc.ks.0103,﻿Attended from St. Boniface's,,,,,,,,,,,,1866.0,VAKansas
﻿kc.ks.0046,﻿church,﻿Trinity,English,,,,﻿Miami County,,﻿Peola,﻿Paola,﻿KS,,,,,,,,,﻿Rev.,﻿F.J. Wattron,,,,,,,1866.0,VAKansas
﻿kc.ks.0103,﻿church,﻿St. Boniface's,English,,,,﻿Anderson County,,﻿Potawotomie Creek,﻿Putnam Township,﻿KS,,,,,,,,,﻿Rev.,﻿Lewis Gunther,﻿O. Car. Calc.,,,,,,1866.0,VAKansas
﻿kc.ks.0050,﻿church,﻿St. Mary's,English,,,,﻿Potawotomie County,,﻿Potawotomie Mission,,﻿KS,,,,,,,,,﻿Rev.,﻿J.F. Diels,﻿S.J.,﻿Superior,,,,,1866.0,VAKansas
﻿kc.ks.0050,﻿church,﻿St. Mary's,English,,,,﻿Potawotomie County,,﻿Potawotomie Mission,,﻿KS,,,,,,,,,﻿Rev.,﻿M. Gailland,﻿S.J.,,,,,,1866.0,VAKansas
﻿kc.ks.0050,﻿church,﻿St. Mary's,English,,,,﻿Potawotomie County,,﻿Potawotomie Mission,,﻿KS,,,,,,,,,﻿Rev.,﻿Aug. du Mortier,﻿S.J.,,,,,,1866.0,VAKansas
﻿kc.ks.0050,﻿church,﻿St. Mary's,English,,,,﻿Potawotomie County,,﻿Potawotomie Mission,,﻿KS,,,,,,,,,﻿Rev.,﻿Philip Colleton,﻿S.J.,,,,,,1866.0,VAKansas
