instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿erie.pa.0001,﻿cathedral,﻿St. Patrick's,English,,﻿Fourth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿j_d_coady_001,﻿Very Rev.,﻿J. D. Coady,,﻿Administrator,,,,,1868,﻿Erie,Erie
﻿erie.pa.0001,﻿cathedral,﻿St. Patrick's,English,,﻿Fourth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿tho_carroll_001,﻿Rev.,﻿Thomas Carroll,,﻿Pastor,,,,,1868,﻿Erie,Erie
﻿erie.pa.0001,﻿cathedral,﻿St. Patrick's,English,,﻿Fourth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿dav_snively_001,﻿Rev.,﻿David Snively,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0002,﻿church,﻿St. Mary's,English,,﻿Ninth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿ben_hegele_001,﻿Rev.,﻿Benno Hegele,﻿O.S.B.,﻿Prior,,,,,1868,﻿Erie,Erie
﻿erie.pa.0002,﻿church,﻿St. Mary's,English,,﻿Ninth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿ger_pilz_001,﻿Rev.,﻿Gerhard Pilz,﻿O.S.B.,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0002,﻿church,﻿St. Mary's,English,,﻿Ninth street,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿tha_heinzelmayer_001,﻿Rev.,﻿Thaddeus Heinzelmayer,﻿O.S.B.,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0003,﻿church,﻿St. Joseph's,English,,﻿Federal Hill,,﻿Erie County,,﻿Erie,﻿Erie,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿jos_stumpe_001,﻿Rev.,﻿Joseph Stumpe,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0005,﻿church,not recorded,English,,,,﻿Crawford County,,﻿Albion,﻿Albion,﻿PA,,﻿#REF!,﻿#REF!,,﻿attended from Conneautville,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0004,﻿church,﻿St. Mary's,English,,,,﻿McKean County,,﻿Annin Township,,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿phi_maurel_001,﻿Rev.,﻿Philip Maurel,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0009,﻿church,﻿Immaculate Conception,English,﻿vacant,,,﻿Jefferson County,,﻿Brookville,﻿Brookville,﻿PA,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0013,﻿church,﻿Immaculate Conception,English,,,,﻿Clarion County,,﻿Clarion,,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿joh_koch_001,﻿Rev.,﻿John Koch,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0014,﻿church,not recorded,English,,,,﻿Mercer County,,﻿Clarksville,,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0038,﻿attended from Greensville,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0015,﻿church,﻿St. Francis,English,,,,﻿Clearfield County,,﻿Clearfield,﻿Clearfield,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿tho_tracy_001,﻿Rev.,﻿Thomas Tracy,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0019,﻿church,﻿St. Peter's,English,,,,﻿Crawford County,,﻿Conneautville,﻿Conneautville,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿kyr_obranigan_001,﻿Rev.,﻿Kyran O'Branigan,,,﻿once a month,,,,1868,﻿Erie,Erie
﻿erie.pa.0020,﻿church,﻿St. Thomas,English,,,,﻿Erie County,,﻿Corry,﻿Corry,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿tho_lonergan_001,﻿Rev.,﻿Thomas Lonergan,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0022,﻿church,not recorded,English,,,,﻿Venango County,,﻿Cranberry,﻿Cranberry Township,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0029,﻿attended from Franklin,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0006,﻿church,﻿St. Boniface's,English,,,,﻿Elk County,,﻿Centreville,,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿f_j_oberhoffer_001,﻿Rev.,﻿F. J. Oberhoffer,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0023,﻿church,﻿St. Philip,English,,,,﻿Crawford County,,﻿Crossingville,﻿Crossingville,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿j_q_adams_001,﻿Rev.,﻿J. Q. Adams,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0021,﻿church,not recorded,English,,,,﻿Jefferson County,,﻿Corsica,﻿Corsica,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0013,﻿attended from Clarion,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0025,﻿church,not recorded,English,,,,﻿Venango County,,﻿Eagle Rock,﻿Oil City,﻿PA,,﻿#REF!,﻿#REF!,,﻿attended from Tideoute,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0008,﻿church,﻿Help of Christians,English,,,,﻿Clarion County,,﻿Farmington,,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0013,﻿attended from Clarion,,"﻿Corsica allegedly attends this church in 1868, but we believe that is wrong and it should still be Clarion (especially because Clarion itself attends Corsica this year).",,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0029,﻿church,not recorded,English,﻿church not dedicated,,,﻿Venango County,,﻿Franklin,﻿Franklin,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿j_l_maddigan_001,﻿Rev.,﻿J. L. Maddigan,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0032,﻿church,﻿St. Mary's,English,,,,﻿Clearfield County,,﻿Frenchville,﻿Frenchville,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿joh_berbigier_001,﻿Rev.,﻿John Berbigier,,,﻿Leconte's Mills P.O.,,,,1868,﻿Erie,Erie
﻿erie.pa.0033,﻿church,﻿St. Michael's,English,,,,﻿Clarion County,,﻿Freyburgh,﻿Fryburg,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿and_skopez_001,﻿Rev.,﻿Andrew Skopez,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0028,﻿church,not recorded,English,﻿church not dedicated,,,﻿Clarion County,,﻿Fiscus,﻿Sigel,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0013,﻿attended from Clarion,,"﻿Corsica allegedly attends this church in 1868, but we believe that is wrong and it should still be Clarion (especially because Clarion itself attends Corsica this year).",,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0035,﻿church,﻿St. Mary's,English,,,,﻿Potter County,,﻿Genesee Township,﻿Genesee Township,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿wil_pugh_001,﻿Rev.,﻿William Pugh,,,"﻿Shongo P.O., Alleghany Co., N.Y.",,,,1868,﻿Erie,Erie
﻿erie.pa.0036,﻿church,﻿St. John's,English,,,,﻿Erie County,,﻿Girard Village,﻿Girard,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0007,﻿attended from Beechwood,,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0010,﻿church,﻿St. Boniface's,English,,,,﻿Erie County,,﻿Green Township,,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0002,"﻿attended from St. Mary's, Erie",,,,,,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0038,﻿church,﻿St. Michael's,English,,,,﻿Mercer County,,﻿Greenville,﻿Greenville,﻿PA,,﻿#REF!,﻿#REF!,,,,,﻿k_obranigan_001,﻿Rev.,﻿K. O'Branigan,,,,,,,1868,﻿Erie,Erie
﻿erie.pa.0041,﻿church,not recorded,English,,,,﻿Warren County,,﻿Irvington,﻿Irvine,﻿PA,,﻿#REF!,﻿#REF!,﻿erie.pa.0080,﻿attended from Warren,,,,,,,,,,,,1868,﻿Erie,Erie
