instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿bal.md.0001,﻿cathedral,﻿Cathedral,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.294376659136205,-76.61624542628991,,,,,﻿jas_whitfield_901,﻿Most Rev.,﻿Jas. Whitfield,﻿D. D.,,,,,,1834,Baltimore
﻿bal.md.0001,﻿cathedral,﻿Cathedral,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.294376659136205,-76.61624542628991,,,,,﻿ed_damphoux_901,﻿Rev.,﻿Ed. Damphoux,﻿D.D.,,,,,,1834,Baltimore
﻿bal.md.0001,﻿cathedral,﻿Cathedral,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.294376659136205,-76.61624542628991,,,,,﻿p_schreiber_901,﻿Rev.,﻿P. Schreiber,,,,,,,1834,Baltimore
﻿bal.md.0001,﻿cathedral,﻿Cathedral,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.294376659136205,-76.61624542628991,,,,,﻿c_i_white_901,﻿Rev.,﻿C. I. White,,,,,,,1834,Baltimore
﻿bal.md.0004,﻿church,﻿St. Peter's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.292778000000006,-76.615278,,,,,﻿jas_whitfield_901,﻿Most Rev.,﻿Jas. Whitfield,﻿D. D.,,,,,,1834,Baltimore
﻿bal.md.0004,﻿church,﻿St. Peter's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.292778000000006,-76.615278,,,,,﻿ed_damphoux_901,﻿Rev.,﻿Ed. Damphoux,﻿D.D.,,,,,,1834,Baltimore
﻿bal.md.0004,﻿church,﻿St. Peter's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.292778000000006,-76.615278,,,,,﻿p_schreiber_901,﻿Rev.,﻿P. Schreiber,,,,,,,1834,Baltimore
﻿bal.md.0004,﻿church,﻿St. Peter's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.292778000000006,-76.615278,,,,,﻿c_i_white_901,﻿Rev.,﻿C. I. White,,,,,,,1834,Baltimore
﻿bal.md.0002,﻿church,"﻿St. Patrick's, F.P.",English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.2908873673903,-76.59025713465671,,,,,﻿nic_kerney_901,﻿Rev.,﻿Nicholas Kerney,,,,,,,1834,Baltimore
﻿bal.md.0005,﻿church,﻿St. John's,English,﻿German Church,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.292841328129896,-76.6179880052368,,,,,﻿lew_de-barth_901,﻿Rev.,﻿Lewis de Barth,,,,,,,1834,Baltimore
﻿bal.md.0012,﻿church,﻿St. James',English,,,,,,﻿Baltimore,,﻿MD,﻿MD,39.292841328129896,-76.6179880052368,,,,,,,,,,,,,,1834,Baltimore
﻿bal.md.0016,﻿church,﻿St. Mary's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.292841328129896,-76.6179880052368,,,,,﻿lew_deluol_901,﻿Very Rev.,﻿Lewis Deluol,﻿D. D.,,,,,,1834,Baltimore
﻿bal.md.0017,﻿order,﻿Carmelites,English,,,,,,,,,,39.292841328129896,-76.6179880052368,,,,,﻿hon_xaupi_901,﻿Rev.,﻿Honoratus Xaupi,,,,,,,1834,Baltimore
﻿bal.md.0025,﻿church,﻿Alleghany Church,English,,,,,﻿Allegany County,,﻿Cumberland,﻿MD,﻿MD,39.6524415174475,-78.7671633423962,,,,,﻿fra_marshall_901,﻿Rev.,﻿Francis Marshall,,,,,,,1834,Baltimore
﻿bal.md.0036,﻿church,not recorded,English,,,,,,﻿Annapolis,,﻿MD,,39.6524415174475,-78.7671633423962,,,,,﻿c_c_pise_901,﻿Rev.,﻿C. C. Pise,﻿D.D.,,,,,,1834,Baltimore
﻿bal.md.9010,﻿church,﻿Mountain Church,English,,,,﻿Alleghany County,,﻿Arnold Settlement,﻿Mount Savage,﻿MD,﻿MD,39.697778,-78.873889,,,,,﻿f_x_marshall_901,﻿Rev.,﻿F. X. Marshall,,,,,,,1834,Baltimore
﻿bal.md.0091,﻿church,not recorded,English,,,,﻿Montgomery County,﻿Montgomery County,﻿Barnsville,﻿Barnesville,﻿MD,﻿MD,39.2206678230957,-77.380777443303,,,,,﻿p_veulmans_901,﻿Rev.,﻿P. Veulmans,,,,,,,1834,Baltimore
﻿bal.md.0079,﻿church,not recorded,English,,,,﻿Harford County,﻿Harford County,﻿Bel-Air,﻿Forest Hill,﻿MD,﻿MD,39.5737449263999,-76.3549067294093,,,,,﻿fra_t_todrig_901,﻿Rev.,﻿Francis T. Todrig,,,,,,,1834,Baltimore
﻿bal.md.0028,﻿church,not recorded,English,﻿1st Sunday,,,﻿Alleghany County,,﻿Blooming Rose Settlement,﻿Friendsville,﻿MD,﻿MD,39.656667,-79.439167,,,,,﻿f_x_marshall_901,﻿Rev.,﻿F. X. Marshall,,,,,,,1834,Baltimore
﻿wil.de.0012,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Cecil County,﻿Cecil County,﻿Bohemia,﻿Warwick,﻿MD,﻿MD,39.4374421910057,-75.8047393924712,,,,,﻿varin_901,﻿Rev. Mr.,﻿Varin,,,,,,,1834,Baltimore
﻿bal.md.0104,﻿chapel,﻿Boone's Chapel,English,,,,﻿Prince George County,﻿Prince George County,,﻿Upper Marlboro,﻿MD,﻿MD,38.7400265884637,-76.8075849277595,,,,,﻿ign_coombes_901,﻿Rev.,﻿Ign. Coombes,,,,,,,1834,Baltimore
﻿bal.md.9011,﻿church,not recorded,English,,﻿Brien's Furnace,,,,,﻿Antietam,﻿MD,﻿MD,39.416083386104795,-77.74074324604629,,,,,,,,,,,,,,1834,Baltimore
﻿bal.md.0063,﻿church,not recorded,English,﻿1st & 3rd Sund.,,,,﻿Charles County,﻿Bryantown,﻿Bryantown,﻿MD,﻿MD,38.539602653563,-76.83688739030771,,,,,﻿f_roloff_901,﻿Rev.,﻿F. Roloff,,,,,,,1834,Baltimore
﻿bal.md.0072,﻿church,not recorded,English,,﻿Carrollton Manor,,﻿Frederick County,﻿Frederick County,,﻿Frederick,﻿MD,﻿MD,39.330807391714295,-77.46273323809791,,,﻿occasionally,,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,﻿Dw. at Frederick,,,,1834,Baltimore
﻿bal.md.0064,﻿church,not recorded,English,﻿1st and 3rd Sund.,,,﻿Charles County,,﻿Cob Neck,﻿Cobb Neck,﻿MD,﻿MD,38.3406824,-76.91802659999999,,,﻿occasionally,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,,﻿Dw. at St. Thomas' Manor,,,,1834,Baltimore
﻿wil.de.0013,﻿church,not recorded,English,﻿5th Sund.,﻿Susquehanna Bridge,,,﻿Cecil County,﻿Conewingo,﻿Conowingo,﻿MD,﻿MD,39.7159985710504,-76.2019720303817,,,,,﻿fra_t_todrig_901,﻿Rev.,﻿Francis T. Todrig,,,﻿Dw. at Hartford,,,,1834,Baltimore
﻿bal.md.0065,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cornwallis,﻿Indian Head,﻿MD,﻿MD,38.5959041699152,-77.16772737119041,,,,,﻿ben_young_901,﻿Rev.,﻿Benjamin Young,,,﻿Dw. at St Thomas',,,,1834,Baltimore
﻿bal.md.0026,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Allegany County,﻿Cumberland,﻿Cumberland,﻿MD,﻿MD,39.6524415174475,-78.7671633423962,,,,,﻿fra_marshall_901,﻿Rev.,﻿Francis Marshall,,,,,,,1834,Baltimore
﻿wil.de.0022,﻿church,not recorded,English,﻿3rd Sund.,,﻿Eastern Shore of Maryland,﻿Caroline County,﻿Caroline County,﻿Denton,﻿Denton,﻿MD,﻿MD,38.8855449250972,-75.83477098957209,,,,,﻿joh_b_carey_901,﻿Rev.,﻿John B. Carey,,,"﻿Dw. at S. Joseph's, Talbot Co.",,,,1834,Baltimore
﻿bal.md.9000,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,,,﻿Dorset,,﻿MD,,38.8855449250972,-75.83477098957209,,,,,﻿borgess_901,﻿Rev. Mr.,﻿Borgess,,,,,,,1834,Baltimore
﻿bal.md.0085,﻿church,not recorded,English,,﻿Dougharagen Manor,,,﻿Howard County,,﻿Ellicott City,﻿MD,﻿MD,39.276589653956705,-76.8931164052458,,,,,,,,,,﻿Vacant,,,,1834,Baltimore
﻿bal.md.0073,﻿church,not recorded,English,,,,﻿Frederick County,﻿Frederick County,﻿Emmettsburg,﻿Emmitsburg,﻿MD,﻿MD,39.7054344914427,-77.32609194946771,,,,,﻿joh_hickey_901,﻿Rev.,﻿John Hickey,,,,,,,1834,Baltimore
﻿bal.md.0034,﻿church,not recorded,English,,﻿Fifteen Mile Creek,,﻿Alleghany County,,,,﻿MD,﻿MD,39.7054344914427,-77.32609194946771,,,,,﻿t_ryan_901,﻿Rev.,﻿T. Ryan,,,,,,,1834,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,﻿MD,39.4160644923611,-77.40764836276179,,,,,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,,,,,1834,Baltimore
