instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿gra.ca.0030,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿French Corral,﻿NV,﻿CA,39.306003499999996,-121.16134450000001,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0032,﻿church,not recorded,English,,,,﻿Nevada County,,,,﻿NV,﻿CA,39.1346666,-121.1710389,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0035,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,﻿Grass Valley,﻿Grass Valley,﻿NV,﻿CA,39.2136657,-121.0733512,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,﻿pastor,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0047,﻿church,not recorded,English,,,,﻿Nevada County,,,﻿found on map,﻿NV,﻿CA,39.1346666,-121.1710389,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0050,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Moores Flat,﻿NV,﻿CA,39.4191667,-120.85083329999999,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0053,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Nevada City,﻿NV,﻿CA,39.2615606,-121.0160594,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0054,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿North San Juan,﻿NV,﻿CA,39.3700973,-121.1038655,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0055,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Omega,﻿NV,﻿CA,39.3333299,-120.74833000000001,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0060,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Red Dog,﻿NV,﻿CA,39.2165633,-120.89938659999999,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0064,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Rough and Ready,﻿NV,﻿CA,39.2301507,-121.136075,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0075,﻿church,not recorded,English,,,,﻿Nevada County,﻿Nevada County,,﻿Washington,﻿NV,﻿CA,39.3590873,-120.7999351,,,,,,﻿joh_griffin_001,﻿Rev.,﻿John Griffin,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0019,﻿station,not recorded,English,,,,﻿Del Norte County,﻿Del Norte County,,﻿Crescent City,﻿NV,﻿CA,41.7557501,-124.2025913,,,,,,,,,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0123,﻿church,not recorded,English,,,,﻿Tlamath County,﻿Tlamath County,﻿Paradise,﻿Paradise,﻿NV,﻿CA,34.0577215,-118.24499479999999,,,,,,﻿flo_schweninger_001,﻿Rev.,﻿Florian Schweninger,﻿O.S.B.,﻿pastor,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0019,﻿station,not recorded,English,,,,﻿Del Norte County,﻿Del Norte County,,﻿Crescent City,﻿CA,﻿CA,41.7557501,-124.2025913,,,﻿visited by Rev. Florian Schweninger O.S.B.,,,,,,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0124,﻿station,not recorded,English,,,,﻿Siskiyou County,﻿Siskiyou County,,,﻿NV,,41.7557501,-124.2025913,,,﻿visited by Rev. Florian Schweninger O.S.B.,,,,,,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0009,﻿station,not recorded,English,,,,﻿Siskiyou County,﻿Siskiyou County,,﻿Callahan,﻿NV,﻿CA,41.309588399999996,-122.80141770000002,,,﻿visited by Rev. Florian Schweninger O.S.B.,,,,,,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0028,﻿station,not recorded,English,,,,﻿Siskiyou County,﻿Siskiyou County,,﻿Fort Jones,﻿NV,﻿CA,41.6076387,-122.84030990000002,,,﻿visited by Rev. Florian Schweninger O.S.B.,,,,,,,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0079,﻿station,not recorded,English,,,,﻿Siskiyou County,﻿Siskiyou County,,﻿Yreka,﻿NV,﻿CA,41.7296227,-122.64351940000002,,,﻿visited by Rev. Florian Schweninger O.S.B.,,,﻿pat_farrelly_001,﻿Rev.,﻿Patrick Farrelly,,﻿pastor,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0105,﻿convent,﻿Convent of the Sisters of Notre Dame,English,,,,,,﻿Marysville,﻿Marysville,,﻿CA,39.145725299999995,-121.5913547,,,,,,,﻿Sister,﻿Mary Bernard Weber,,﻿Superior,,﻿sister,﻿15 Sisters,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0106,﻿convent,﻿Convent of the Sisters of Mercy,English,,,,,,﻿Grass Valley,﻿Grass Valley,,﻿CA,39.219060799999994,-121.06106059999999,,,,,,,﻿Sister,﻿Mary Baptist,,﻿Superior,,﻿sister,﻿8 Sisters,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0107,﻿convent,﻿Convent of the Sisters of Charity,English,,,,,,﻿Virginia City,﻿Virginia City,,﻿NV,39.3095135,-119.64997930000001,,,,,,,﻿Sister,﻿Frederica,,﻿Superior,,﻿sister,﻿5 Sisters,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0108,﻿academy,﻿Academy of Notre Dame,English,﻿For young ladies.,,,,,﻿Marysville,﻿Marysville,,﻿CA,39.1428377,-121.58762890000001,,,,,,,,,,,,﻿student,﻿35 pupils,﻿Directed by the Sisters of Notre Dame.,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0109,﻿school,﻿School for girls,English,﻿For girls.,,,,,﻿Marysville,﻿Marysville,,﻿CA,39.145725299999995,-121.5913547,,,,,,,,,,,,﻿student,﻿81 day scholars,﻿Conducted by the Sisters of Notre Dame.,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0109,﻿school,﻿School for girls,English,﻿For girls.,,,,,﻿Marysville,﻿Marysville,,,39.145725299999995,-121.5913547,,,,,,,,,,,,﻿student,﻿69 free scholars,﻿Conducted by the Sisters of Notre Dame.,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0110,﻿school,"﻿School for boys, at the St. Joseph's Church",English,﻿For boys,﻿the St. Joseph's Church,,,,﻿Marysville,﻿Marysville,,﻿CA,39.1429134,-121.58828179999999,,,,,,,,,,,,﻿student,﻿About 90 scholars,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0111,﻿school,﻿School for girls and small boys,English,﻿For girls and small boys.,,,,,﻿Grass Valley,﻿Grass Valley,,﻿CA,39.219060799999994,-121.06106059999999,,,,,,,,,,,,﻿student,﻿150 scholars,﻿Conducted by the Sisters of Mercy.,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0112,﻿school,﻿Catholic school,English,﻿Conducted by,,,,,﻿Forest Hill,﻿Foresthill,,﻿CA,39.0201768,-120.81798909999998,,,,,,﻿nealan_001,﻿Mr.,﻿Nealan,﻿M.A.,,,,,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0113,﻿school,﻿School for girls,English,﻿For girls.,,,,,﻿Virginia City,﻿Virginia City,,﻿NV,39.3095135,-119.64997930000001,,,,,,,,,,,,﻿student,﻿150 scholars,﻿Conducted by the Sisters of Charity.,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0114,﻿school,﻿St. Mary's School for Boys,English,﻿For boys,,,,,﻿Virginia City,﻿Virginia City,,﻿NV,39.3095135,-119.64997930000001,,,,,,,,,,,,﻿student,﻿50 scholars,,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0115,﻿asylum,﻿Orphan asylum,English,"﻿This Institution, just commenced, consists of a substanial and fine building, erected at a cost of $30,000",,,,,﻿Grass Valley,﻿Grass Valley,,﻿CA,39.219060799999994,-121.06106059999999,,,,,,,,,,,,,,﻿Under the care of the Sisters of Mercy,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
﻿gra.ca.0118,﻿asylum,﻿Orphan asylum,English,,,,,,﻿Virginia City,﻿Virginia City,,﻿NV,39.3095135,-119.64997930000001,,,,,,,,,,,,,,﻿Under the care of the Sister of Charity,1865,﻿VAMarysvilleCalifornia,VAMarysvilleCalifornia
