instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿alt.il.0001,﻿cathedral,﻿Cathedral of SS. Peter and Paul,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿h_d_juncker_001,﻿Rt. Rev.,﻿H. D. Juncker,﻿D.D.,,,,,,1868,﻿Alton,Alton
﻿alt.il.0001,﻿cathedral,﻿Cathedral of SS. Peter and Paul,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿jam_harty_001,﻿Rev.,﻿James Harty,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0001,﻿cathedral,﻿Cathedral of SS. Peter and Paul,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿a_b_rinckes_001,﻿Rev.,﻿A. B. Rinckes,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0001,﻿cathedral,﻿Cathedral of SS. Peter and Paul,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿j_janssen_001,﻿Rev.,﻿J. Janssen,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0002,﻿church,﻿Immaculate Conception,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿f_ostrop_001,﻿Rev.,﻿F. Ostrop,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0003,﻿chapel,﻿Chapel of the Holy Family,English,,,,﻿Madison County,﻿Madison County,﻿Alton,﻿Alton,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0001,﻿Attended from the Cathedral,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0004,﻿church,not recorded,English,﻿vacant,,,﻿Union County,﻿Union County,﻿Anna,﻿Anna,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0005,﻿chapel,not recorded,English,,,,﻿Douglas County,﻿Douglas County,﻿Arcola,﻿Arcola,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0069,﻿Attended from Mattoon,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0007,﻿church,not recorded,English,﻿vacant,,,﻿Christian County,﻿Christian County,﻿Assumption,﻿Assumption,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0008,﻿church,﻿St. Francis of Assisi,English,,,,﻿Clinton County,﻿Clinton County,﻿Aviston,﻿Aviston,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿h_böcker_001,﻿Rev.,﻿H. Boecker,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0008,﻿church,﻿St. Francis of Assisi,English,﻿church building,,,﻿St. Clair County,﻿St. Clair County,﻿Athens,﻿Athens,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0009,﻿church,﻿St. Alexius,English,,,,﻿Cass County,﻿Cass County,﻿Beardstown,﻿Beardstown,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿j_a_jacque_001,﻿Rev.,﻿J. A. Jacque,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0010,﻿church,﻿St. Peter's,English,,,,﻿St. Clair County,﻿St. Clair County,﻿Belleville,﻿Belleville,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿p_j_baltes_001,﻿Very Rev.,﻿P. I. Baltes,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0010,﻿church,﻿St. Peter's,English,,,,﻿St. Clair County,﻿St. Clair County,﻿Belleville,﻿Belleville,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿a_pinkers_001,﻿Rev.,﻿A. Pinkers,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0011,﻿church,not recorded,English,,,,﻿Madison County,﻿Madison County,﻿Bethalto,﻿Bethalto,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0019,﻿Attended from Bunker Hill,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0012,﻿church,﻿St. Aloysius,English,,,,﻿Effingham County,﻿Effingham County,﻿Bishop,﻿Bishop Township,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0216,﻿Attended by Rev. P. Mauritius O.S.F.,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0013,﻿church,﻿St. John's,English,,,,﻿Madison County,﻿St. Louis County,﻿Black Jack,﻿Black Jack,﻿IL,﻿MO,﻿#REF!,﻿#REF!,﻿alt.il.0060,﻿Attended from Lebanon,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0014,﻿church,not recorded,English,,﻿Fowler Station P.O.,,﻿Adams County,﻿Adams County,﻿Bloomfield,﻿Ellington Township,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿t_cusack_001,﻿Rev.,﻿T. Cusack,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0016,﻿church,not recorded,English,,﻿Church building,,﻿Washington County,﻿Washington County,﻿Bridgeport,﻿Okawville,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0017,﻿church,﻿St. Alohonsus,English,,,,﻿Macoupin County,﻿Macoupin County,﻿Brighton,﻿Brighton,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0222,﻿Attended from Alton,﻿Vacant,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0018,﻿church,﻿Immaculate Conception,English,,﻿News P.O.,,﻿Calhoun County,﻿Calhoun County,﻿Brussels,﻿Brussels,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿p_rustemeyer_001,﻿Rev.,﻿P. Rustemeyer,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0019,﻿church,﻿Annunciation of the Blessed Virgin Mary,English,,,,﻿Macoupin County,﻿Macoupin County,﻿Bunker Hill,﻿Bunker Hill,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿p_j_ohalloran_001,﻿Rev.,﻿P. I. O'Halloran,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0020,﻿church,﻿Holy Family,English,,,,﻿St. Clair County,﻿St. Clair County,﻿Cahokia,﻿Cahokia Heights,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿p_doutreluigne_001,﻿Rev.,﻿P. Doutreluigne,﻿C.M.,,,,,,1868,﻿Alton,Alton
﻿alt.il.0021,﻿church,﻿St. Patrick's,English,,,,﻿Alexander County,﻿Alexander County,﻿Cairo,﻿Cairo,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿l_j_lambert_001,﻿Rev.,﻿L. J. Lambert,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0021,﻿church,﻿St. Patrick's,English,,,,﻿Alexander County,﻿Alexander County,﻿Cairo,﻿Cairo,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿p_brady_002,﻿Rev.,﻿P. Brady,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0022,﻿church,not recorded,English,,,,﻿Adams County,﻿Adams County,﻿Camppoint,﻿Camp Point,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0014,﻿Attended from Bloomfield,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0023,﻿church,﻿Immaculate Conception,English,﻿vacant,,,﻿Macoupin County,﻿Macoupin County,﻿Carlinville,﻿Carlinville,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0025,﻿church,﻿St. Mary's,English,,,,﻿Clinton County,﻿Clinton County,﻿Carlyle,﻿Carlyle,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿cle_sieghardt_001,﻿Rev.,﻿Clem. Sieghardt,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0026,﻿church,﻿St. John the Evangelist,English,,,,﻿Greene County,﻿Greene County,﻿Carrollton,﻿Carrollton,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿j_p_klein_001,﻿Rev.,﻿I. P. Klein,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0027,﻿church,﻿Immaculate Conception,English,,,,﻿St. Clair County,﻿St. Clair County,﻿Centreville Station,﻿Centreville Township,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0020,﻿Attended from Cahokia,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0028,﻿church,﻿Assumption of the Blessed Virgin Mary,English,,,,﻿Marion County,﻿Marion County,﻿Centralia,﻿Centralia,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿tho_walsh_004,﻿Rev.,﻿Thomas Walsh,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0029,﻿church,not recorded,English,,,,﻿Coles County,﻿Coles County,﻿Charleston,﻿Charleston,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿den_tierney_001,﻿Rev.,﻿Denis Tierney,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0030,﻿church,﻿Help of Christians,English,,,,﻿Randolph County,﻿Randolph County,﻿Chester,﻿Chester,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿l_pommer_001,﻿Rev.,﻿L. Pommer,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0031,﻿church,﻿St. Paul's,English,﻿vacant,,,﻿Madison County,﻿Madison County,﻿Collinsville,﻿Collinsville,﻿IL,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0032,﻿church,﻿Immaculate Conception,English,,,,﻿Monroe County,﻿Monroe County,﻿Columbia,﻿Columbia,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿jul_maurer_001,﻿Rev.,﻿Julius Maurer,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0033,﻿church,﻿St. Damian's,English,,,,﻿Clinton County,﻿Clinton County,﻿Damiansville,﻿Damiansville,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿f_chmelicék_001,﻿Rev.,﻿F. Chmelicék,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0034,﻿church,﻿St. Patrick's,English,,,,﻿Macon County,﻿Macon County,﻿Decatur,﻿Decatur,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿a_vogt_001,﻿Rev.,﻿A. Vogt,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0035,﻿church,﻿St. Patrick's,English,,,,﻿White County,,﻿Dolan Settlement,,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0048,﻿Attended from St. John,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0037,﻿church,﻿St. Patrick's,English,,,,﻿St. Clair County,﻿St. Clair County,﻿East St. Louis,﻿East St. Louis,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿f_h_zabel_001,﻿Rev.,﻿F. H. Zabel,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0038,﻿church,﻿St. Henry's,English,,,,﻿St. Clair County,﻿St. Clair County,﻿East St. Louis,﻿East St. Louis,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿s_wegener_001,﻿Rev.,﻿Sylv. Wegener,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0039,﻿church,not recorded,English,,,,﻿Effingham County,﻿Effingham County,﻿Edgewood,﻿Edgewood,﻿IL,,﻿#REF!,﻿#REF!,﻿alt.il.0127,﻿Attended from Teutopolis,,,,,,,,,,,,1868,﻿Alton,Alton
﻿alt.il.0040,﻿church,﻿Immaculate Conception,English,,,,﻿Madison County,﻿Madison County,﻿Edwardsville,﻿Edwardsville,﻿IL,,﻿#REF!,﻿#REF!,,,,,﻿w_kischenbuch_001,﻿Rev.,﻿W. Kuchenbuch,,,,,,,1868,﻿Alton,Alton
