instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿ore.or.0021,﻿church,not recorded,English,,﻿McMinville,,,,﻿McMinville,﻿McMinnville,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Grand Bend,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0022,﻿church,not recorded,English,,,,,,﻿Dayton,﻿Dayton,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Grand Bend,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0023,﻿church,not recorded,English,,﻿Siletz Indian Reservation,,,,,,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Grand Bend,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0024,﻿church,not recorded,English,,﻿Alsea Indian Reservation,,,,,,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Grand Bend,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0025,﻿church,﻿St. Mary's Church,English,,,,,,﻿Corvallis,﻿Corvallis,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0026,﻿church,not recorded,English,,,,,,﻿Albany,﻿Albany,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0027,﻿church,not recorded,English,,﻿Sentiam,,,,﻿Sentiam,﻿Santiam Junction,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0028,﻿church,not recorded,English,,,,,,﻿Brownsville,﻿Brownsville,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0029,﻿church,not recorded,English,,,,,,﻿Scio,﻿Scio,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0030,﻿church,not recorded,English,,﻿Harrisburgh,,,,﻿Harrisburgh,﻿Harrisburg,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0031,﻿church,not recorded,English,,﻿Lancaster,,,,﻿Lancaster,﻿Lancaster,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0032,﻿church,not recorded,English,,﻿Eugene City,,,,﻿Eugene City,﻿Eugene,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Salem,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0033,﻿church,not recorded,English,,,,,,﻿Yaquina City,﻿Yaquina,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Grand Bend,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0034,﻿chapel,not recorded,English,,"﻿Roseburgh, in the valley",﻿Umpqua Valley,,,﻿Roseburgh,﻿Roseburg,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0035,﻿church,not recorded,English,,"﻿Canyonville, in the valley",﻿Umpqua Valley,,,﻿Canyonville,﻿Canyonville,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0037,﻿church,not recorded,English,,"﻿Winchester, in the valley",﻿Umpqua Valley,,,﻿Winchester,﻿Winchester,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0038,﻿church,not recorded,English,,"﻿Oakland, in the valley",﻿Umpqua Valley,,,﻿Oakland,﻿Oakland,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0039,﻿church,not recorded,English,,"﻿Scottsburgh, in the valley",﻿Umpqua Valley,,,﻿Scottsburgh,﻿Scottsburg,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0040,﻿church,not recorded,English,,"﻿Umpqua City, on the Pacific Coast",﻿Umpqua Valley,,,﻿Umpqua City,﻿Umqua,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0041,﻿church,not recorded,English,,"﻿Empire City, on the Pacific Coast",﻿Umpqua Valley,,,﻿Empire City,﻿Coos Bay,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0042,﻿church,not recorded,English,,"﻿Ellensburgh, on the Pacific Coast",﻿Umpqua Valley,,,﻿Randolph,﻿Randolph,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0043,﻿church,not recorded,English,,"﻿Port Oxford, on the Pacific Coast",﻿Umpqua Valley,,,﻿Port Oxford,﻿Port Oxford,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0045,﻿church,﻿St. Joseph's,English,,﻿Jacksonville,﻿Rogue River Valley,﻿Jackson County,,﻿Jacksonville,﻿Jacksonville,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿f_x_blanchet_001,﻿Rev.,﻿F. X. Blanchet,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0045,﻿church,﻿St. Joseph's,English,,﻿Jacksonville,﻿Rogue River Valley,﻿Jackson County,,﻿Jacksonville,﻿Jacksonville,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿mr_thebeau_001,﻿Rev.,﻿Mr. Thebeau,,﻿Assistant,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0046,﻿church,﻿St. Patrick's,English,,,﻿Rogue River Valley,﻿Josephine County,,﻿Allen Gulch,﻿Allen Gulch,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0047,﻿church,not recorded,English,,,﻿Rogue River Valley,,,﻿Waldo,﻿Waldo,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0048,﻿church,not recorded,English,,﻿Kerbyville,﻿Rogue River Valley,,,﻿Kerbyville,﻿Kerby,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0049,﻿church,not recorded,English,,,﻿Rogue River Valley,﻿Josephine County,,﻿Williamsburgh,﻿Williams,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0050,﻿church,not recorded,English,,,﻿Rogue River Valley,﻿Josephine County,,﻿Althouse,﻿Althouse,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Jacksonville,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0051,﻿church,﻿St. Peter's,English,,,,,,﻿Dalles City,﻿The Dalles,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿leo_dieleman_001,﻿Rev.,﻿Leopold Dieleman,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
